period|nome|value|id
10/07/2018|Taxa de juros - TR|0,0000|38597
09/07/2018|Taxa de juros - TR|0,0000|38597
08/07/2018|Taxa de juros - TR|0,0000|38597
07/07/2018|Taxa de juros - TR|0,0000|38597
06/07/2018|Taxa de juros - TR|0,0000|38597
05/07/2018|Taxa de juros - TR|0,0000|38597
04/07/2018|Taxa de juros - TR|0,0000|38597
03/07/2018|Taxa de juros - TR|0,0000|38597
02/07/2018|Taxa de juros - TR|0,0000|38597
01/07/2018|Taxa de juros - TR|0,0000|38597
30/06/2018|Taxa de juros - TR|0,0000|38597
29/06/2018|Taxa de juros - TR|0,0000|38597
28/06/2018|Taxa de juros - TR|0,0000|38597
27/06/2018|Taxa de juros - TR|0,0000|38597
26/06/2018|Taxa de juros - TR|0,0000|38597
25/06/2018|Taxa de juros - TR|0,0000|38597
24/06/2018|Taxa de juros - TR|0,0000|38597
23/06/2018|Taxa de juros - TR|0,0000|38597
22/06/2018|Taxa de juros - TR|0,0000|38597
21/06/2018|Taxa de juros - TR|0,0000|38597
20/06/2018|Taxa de juros - TR|0,0000|38597
19/06/2018|Taxa de juros - TR|0,0000|38597
18/06/2018|Taxa de juros - TR|0,0000|38597
17/06/2018|Taxa de juros - TR|0,0000|38597
16/06/2018|Taxa de juros - TR|0,0000|38597
15/06/2018|Taxa de juros - TR|0,0000|38597
14/06/2018|Taxa de juros - TR|0,0000|38597
13/06/2018|Taxa de juros - TR|0,0000|38597
12/06/2018|Taxa de juros - TR|0,0000|38597
11/06/2018|Taxa de juros - TR|0,0000|38597
10/06/2018|Taxa de juros - TR|0,0000|38597
09/06/2018|Taxa de juros - TR|0,0000|38597
08/06/2018|Taxa de juros - TR|0,0000|38597
07/06/2018|Taxa de juros - TR|0,0000|38597
06/06/2018|Taxa de juros - TR|0,0000|38597
05/06/2018|Taxa de juros - TR|0,0000|38597
04/06/2018|Taxa de juros - TR|0,0000|38597
03/06/2018|Taxa de juros - TR|0,0000|38597
02/06/2018|Taxa de juros - TR|0,0000|38597
01/06/2018|Taxa de juros - TR|0,0000|38597
31/05/2018|Taxa de juros - TR|0,0000|38597
30/05/2018|Taxa de juros - TR|0,0000|38597
29/05/2018|Taxa de juros - TR|0,0000|38597
28/05/2018|Taxa de juros - TR|0,0000|38597
27/05/2018|Taxa de juros - TR|0,0000|38597
26/05/2018|Taxa de juros - TR|0,0000|38597
25/05/2018|Taxa de juros - TR|0,0000|38597
24/05/2018|Taxa de juros - TR|0,0000|38597
23/05/2018|Taxa de juros - TR|0,0000|38597
22/05/2018|Taxa de juros - TR|0,0000|38597
21/05/2018|Taxa de juros - TR|0,0000|38597
20/05/2018|Taxa de juros - TR|0,0000|38597
19/05/2018|Taxa de juros - TR|0,0000|38597
18/05/2018|Taxa de juros - TR|0,0000|38597
17/05/2018|Taxa de juros - TR|0,0000|38597
16/05/2018|Taxa de juros - TR|0,0000|38597
15/05/2018|Taxa de juros - TR|0,0000|38597
14/05/2018|Taxa de juros - TR|0,0000|38597
13/05/2018|Taxa de juros - TR|0,0000|38597
12/05/2018|Taxa de juros - TR|0,0000|38597
11/05/2018|Taxa de juros - TR|0,0000|38597
10/05/2018|Taxa de juros - TR|0,0000|38597
09/05/2018|Taxa de juros - TR|0,0000|38597
08/05/2018|Taxa de juros - TR|0,0000|38597
07/05/2018|Taxa de juros - TR|0,0000|38597
06/05/2018|Taxa de juros - TR|0,0000|38597
05/05/2018|Taxa de juros - TR|0,0000|38597
04/05/2018|Taxa de juros - TR|0,0000|38597
03/05/2018|Taxa de juros - TR|0,0000|38597
02/05/2018|Taxa de juros - TR|0,0000|38597
01/05/2018|Taxa de juros - TR|0,0000|38597
30/04/2018|Taxa de juros - TR|0,0000|38597
29/04/2018|Taxa de juros - TR|0,0000|38597
28/04/2018|Taxa de juros - TR|0,0000|38597
27/04/2018|Taxa de juros - TR|0,0000|38597
26/04/2018|Taxa de juros - TR|0,0000|38597
25/04/2018|Taxa de juros - TR|0,0000|38597
24/04/2018|Taxa de juros - TR|0,0000|38597
23/04/2018|Taxa de juros - TR|0,0000|38597
22/04/2018|Taxa de juros - TR|0,0000|38597
21/04/2018|Taxa de juros - TR|0,0000|38597
20/04/2018|Taxa de juros - TR|0,0000|38597
19/04/2018|Taxa de juros - TR|0,0000|38597
18/04/2018|Taxa de juros - TR|0,0000|38597
17/04/2018|Taxa de juros - TR|0,0000|38597
16/04/2018|Taxa de juros - TR|0,0000|38597
15/04/2018|Taxa de juros - TR|0,0000|38597
14/04/2018|Taxa de juros - TR|0,0000|38597
13/04/2018|Taxa de juros - TR|0,0000|38597
12/04/2018|Taxa de juros - TR|0,0000|38597
11/04/2018|Taxa de juros - TR|0,0000|38597
10/04/2018|Taxa de juros - TR|0,0000|38597
09/04/2018|Taxa de juros - TR|0,0000|38597
08/04/2018|Taxa de juros - TR|0,0000|38597
07/04/2018|Taxa de juros - TR|0,0000|38597
06/04/2018|Taxa de juros - TR|0,0000|38597
05/04/2018|Taxa de juros - TR|0,0000|38597
04/04/2018|Taxa de juros - TR|0,0000|38597
03/04/2018|Taxa de juros - TR|0,0000|38597
02/04/2018|Taxa de juros - TR|0,0000|38597
01/04/2018|Taxa de juros - TR|0,0000|38597
31/03/2018|Taxa de juros - TR|0,0000|38597
30/03/2018|Taxa de juros - TR|0,0000|38597
29/03/2018|Taxa de juros - TR|0,0000|38597
28/03/2018|Taxa de juros - TR|0,0000|38597
27/03/2018|Taxa de juros - TR|0,0000|38597
26/03/2018|Taxa de juros - TR|0,0000|38597
25/03/2018|Taxa de juros - TR|0,0000|38597
24/03/2018|Taxa de juros - TR|0,0000|38597
23/03/2018|Taxa de juros - TR|0,0000|38597
22/03/2018|Taxa de juros - TR|0,0000|38597
21/03/2018|Taxa de juros - TR|0,0000|38597
20/03/2018|Taxa de juros - TR|0,0000|38597
19/03/2018|Taxa de juros - TR|0,0000|38597
18/03/2018|Taxa de juros - TR|0,0000|38597
17/03/2018|Taxa de juros - TR|0,0000|38597
16/03/2018|Taxa de juros - TR|0,0000|38597
15/03/2018|Taxa de juros - TR|0,0000|38597
14/03/2018|Taxa de juros - TR|0,0000|38597
13/03/2018|Taxa de juros - TR|0,0000|38597
12/03/2018|Taxa de juros - TR|0,0000|38597
11/03/2018|Taxa de juros - TR|0,0000|38597
10/03/2018|Taxa de juros - TR|0,0000|38597
09/03/2018|Taxa de juros - TR|0,0000|38597
08/03/2018|Taxa de juros - TR|0,0000|38597
07/03/2018|Taxa de juros - TR|0,0000|38597
06/03/2018|Taxa de juros - TR|0,0000|38597
05/03/2018|Taxa de juros - TR|0,0000|38597
04/03/2018|Taxa de juros - TR|0,0000|38597
03/03/2018|Taxa de juros - TR|0,0000|38597
02/03/2018|Taxa de juros - TR|0,0000|38597
01/03/2018|Taxa de juros - TR|0,0000|38597
28/02/2018|Taxa de juros - TR|0,0000|38597
27/02/2018|Taxa de juros - TR|0,0000|38597
26/02/2018|Taxa de juros - TR|0,0000|38597
25/02/2018|Taxa de juros - TR|0,0000|38597
24/02/2018|Taxa de juros - TR|0,0000|38597
23/02/2018|Taxa de juros - TR|0,0000|38597
22/02/2018|Taxa de juros - TR|0,0000|38597
21/02/2018|Taxa de juros - TR|0,0000|38597
20/02/2018|Taxa de juros - TR|0,0000|38597
19/02/2018|Taxa de juros - TR|0,0000|38597
17/02/2018|Taxa de juros - TR|0,0000|38597
16/02/2018|Taxa de juros - TR|0,0000|38597
15/02/2018|Taxa de juros - TR|0,0000|38597
14/02/2018|Taxa de juros - TR|0,0000|38597
13/02/2018|Taxa de juros - TR|0,0000|38597
12/02/2018|Taxa de juros - TR|0,0000|38597
11/02/2018|Taxa de juros - TR|0,0000|38597
10/02/2018|Taxa de juros - TR|0,0000|38597
09/02/2018|Taxa de juros - TR|0,0000|38597
08/02/2018|Taxa de juros - TR|0,0000|38597
07/02/2018|Taxa de juros - TR|0,0000|38597
06/02/2018|Taxa de juros - TR|0,0000|38597
05/02/2018|Taxa de juros - TR|0,0000|38597
04/02/2018|Taxa de juros - TR|0,0000|38597
03/02/2018|Taxa de juros - TR|0,0000|38597
02/02/2018|Taxa de juros - TR|0,0000|38597
01/02/2018|Taxa de juros - TR|0,0000|38597
31/01/2018|Taxa de juros - TR|0,0000|38597
30/01/2018|Taxa de juros - TR|0,0000|38597
29/01/2018|Taxa de juros - TR|0,0000|38597
28/01/2018|Taxa de juros - TR|0,0000|38597
27/01/2018|Taxa de juros - TR|0,0000|38597
26/01/2018|Taxa de juros - TR|0,0000|38597
25/01/2018|Taxa de juros - TR|0,0000|38597
24/01/2018|Taxa de juros - TR|0,0000|38597
23/01/2018|Taxa de juros - TR|0,0000|38597
22/01/2018|Taxa de juros - TR|0,0000|38597
21/01/2018|Taxa de juros - TR|0,0000|38597
20/01/2018|Taxa de juros - TR|0,0000|38597
19/01/2018|Taxa de juros - TR|0,0000|38597
18/01/2018|Taxa de juros - TR|0,0000|38597
17/01/2018|Taxa de juros - TR|0,0000|38597
16/01/2018|Taxa de juros - TR|0,0000|38597
15/01/2018|Taxa de juros - TR|0,0000|38597
14/01/2018|Taxa de juros - TR|0,0000|38597
13/01/2018|Taxa de juros - TR|0,0000|38597
12/01/2018|Taxa de juros - TR|0,0000|38597
11/01/2018|Taxa de juros - TR|0,0000|38597
10/01/2018|Taxa de juros - TR|0,0000|38597
09/01/2018|Taxa de juros - TR|0,0000|38597
08/01/2018|Taxa de juros - TR|0,0000|38597
07/01/2018|Taxa de juros - TR|0,0000|38597
06/01/2018|Taxa de juros - TR|0,0000|38597
05/01/2018|Taxa de juros - TR|0,0000|38597
04/01/2018|Taxa de juros - TR|0,0000|38597
03/01/2018|Taxa de juros - TR|0,0000|38597
02/01/2018|Taxa de juros - TR|0,0000|38597
01/01/2018|Taxa de juros - TR|0,0000|38597
31/12/2017|Taxa de juros - TR|0,0000|38597
30/12/2017|Taxa de juros - TR|0,0000|38597
29/12/2017|Taxa de juros - TR|0,0000|38597
28/12/2017|Taxa de juros - TR|0,0000|38597
27/12/2017|Taxa de juros - TR|0,0000|38597
26/12/2017|Taxa de juros - TR|0,0000|38597
25/12/2017|Taxa de juros - TR|0,0000|38597
24/12/2017|Taxa de juros - TR|0,0000|38597
23/12/2017|Taxa de juros - TR|0,0000|38597
22/12/2017|Taxa de juros - TR|0,0000|38597
21/12/2017|Taxa de juros - TR|0,0000|38597
20/12/2017|Taxa de juros - TR|0,0000|38597
19/12/2017|Taxa de juros - TR|0,0000|38597
18/12/2017|Taxa de juros - TR|0,0000|38597
17/12/2017|Taxa de juros - TR|0,0000|38597
16/12/2017|Taxa de juros - TR|0,0000|38597
15/12/2017|Taxa de juros - TR|0,0000|38597
14/12/2017|Taxa de juros - TR|0,0000|38597
13/12/2017|Taxa de juros - TR|0,0000|38597
12/12/2017|Taxa de juros - TR|0,0000|38597
11/12/2017|Taxa de juros - TR|0,0000|38597
10/12/2017|Taxa de juros - TR|0,0000|38597
09/12/2017|Taxa de juros - TR|0,0000|38597
08/12/2017|Taxa de juros - TR|0,0000|38597
07/12/2017|Taxa de juros - TR|0,0000|38597
06/12/2017|Taxa de juros - TR|0,0000|38597
05/12/2017|Taxa de juros - TR|0,0000|38597
04/12/2017|Taxa de juros - TR|0,0000|38597
03/12/2017|Taxa de juros - TR|0,0000|38597
02/12/2017|Taxa de juros - TR|0,0000|38597
01/12/2017|Taxa de juros - TR|0,0000|38597
30/11/2017|Taxa de juros - TR|0,0000|38597
29/11/2017|Taxa de juros - TR|0,0000|38597
28/11/2017|Taxa de juros - TR|0,0000|38597
27/11/2017|Taxa de juros - TR|0,0000|38597
26/11/2017|Taxa de juros - TR|0,0000|38597
25/11/2017|Taxa de juros - TR|0,0000|38597
24/11/2017|Taxa de juros - TR|0,0000|38597
23/11/2017|Taxa de juros - TR|0,0000|38597
22/11/2017|Taxa de juros - TR|0,0000|38597
21/11/2017|Taxa de juros - TR|0,0000|38597
20/11/2017|Taxa de juros - TR|0,0000|38597
19/11/2017|Taxa de juros - TR|0,0000|38597
18/11/2017|Taxa de juros - TR|0,0000|38597
17/11/2017|Taxa de juros - TR|0,0000|38597
16/11/2017|Taxa de juros - TR|0,0000|38597
15/11/2017|Taxa de juros - TR|0,0000|38597
14/11/2017|Taxa de juros - TR|0,0000|38597
13/11/2017|Taxa de juros - TR|0,0000|38597
12/11/2017|Taxa de juros - TR|0,0000|38597
11/11/2017|Taxa de juros - TR|0,0000|38597
10/11/2017|Taxa de juros - TR|0,0000|38597
09/11/2017|Taxa de juros - TR|0,0000|38597
08/11/2017|Taxa de juros - TR|0,0000|38597
07/11/2017|Taxa de juros - TR|0,0000|38597
06/11/2017|Taxa de juros - TR|0,0000|38597
05/11/2017|Taxa de juros - TR|0,0000|38597
04/11/2017|Taxa de juros - TR|0,0000|38597
03/11/2017|Taxa de juros - TR|0,0000|38597
02/11/2017|Taxa de juros - TR|0,0000|38597
01/11/2017|Taxa de juros - TR|0,0000|38597
31/10/2017|Taxa de juros - TR|0,0000|38597
30/10/2017|Taxa de juros - TR|0,0000|38597
29/10/2017|Taxa de juros - TR|0,0000|38597
28/10/2017|Taxa de juros - TR|0,0000|38597
27/10/2017|Taxa de juros - TR|0,0000|38597
26/10/2017|Taxa de juros - TR|0,0000|38597
25/10/2017|Taxa de juros - TR|0,0000|38597
24/10/2017|Taxa de juros - TR|0,0000|38597
23/10/2017|Taxa de juros - TR|0,0000|38597
22/10/2017|Taxa de juros - TR|0,0000|38597
21/10/2017|Taxa de juros - TR|0,0000|38597
20/10/2017|Taxa de juros - TR|0,0000|38597
19/10/2017|Taxa de juros - TR|0,0000|38597
18/10/2017|Taxa de juros - TR|0,0000|38597
17/10/2017|Taxa de juros - TR|0,0000|38597
16/10/2017|Taxa de juros - TR|0,0000|38597
15/10/2017|Taxa de juros - TR|0,0000|38597
14/10/2017|Taxa de juros - TR|0,0000|38597
13/10/2017|Taxa de juros - TR|0,0000|38597
12/10/2017|Taxa de juros - TR|0,0000|38597
11/10/2017|Taxa de juros - TR|0,0000|38597
10/10/2017|Taxa de juros - TR|0,0000|38597
09/10/2017|Taxa de juros - TR|0,0000|38597
08/10/2017|Taxa de juros - TR|0,0000|38597
07/10/2017|Taxa de juros - TR|0,0000|38597
06/10/2017|Taxa de juros - TR|0,0000|38597
05/10/2017|Taxa de juros - TR|0,0000|38597
04/10/2017|Taxa de juros - TR|0,0000|38597
03/10/2017|Taxa de juros - TR|0,0000|38597
02/10/2017|Taxa de juros - TR|0,0010|38597
01/10/2017|Taxa de juros - TR|0,0000|38597
30/09/2017|Taxa de juros - TR|0,0000|38597
29/09/2017|Taxa de juros - TR|0,0000|38597
28/09/2017|Taxa de juros - TR|0,0000|38597
27/09/2017|Taxa de juros - TR|0,0000|38597
26/09/2017|Taxa de juros - TR|0,0000|38597
25/09/2017|Taxa de juros - TR|0,0000|38597
24/09/2017|Taxa de juros - TR|0,0000|38597
23/09/2017|Taxa de juros - TR|0,0000|38597
22/09/2017|Taxa de juros - TR|0,0000|38597
21/09/2017|Taxa de juros - TR|0,0000|38597
20/09/2017|Taxa de juros - TR|0,0000|38597
19/09/2017|Taxa de juros - TR|0,0000|38597
18/09/2017|Taxa de juros - TR|0,0000|38597
17/09/2017|Taxa de juros - TR|0,0000|38597
16/09/2017|Taxa de juros - TR|0,0000|38597
15/09/2017|Taxa de juros - TR|0,0000|38597
14/09/2017|Taxa de juros - TR|0,0000|38597
13/09/2017|Taxa de juros - TR|0,0000|38597
12/09/2017|Taxa de juros - TR|0,0000|38597
11/09/2017|Taxa de juros - TR|0,0000|38597
10/09/2017|Taxa de juros - TR|0,0000|38597
09/09/2017|Taxa de juros - TR|0,0000|38597
08/09/2017|Taxa de juros - TR|0,0000|38597
07/09/2017|Taxa de juros - TR|0,0000|38597
06/09/2017|Taxa de juros - TR|0,0000|38597
05/09/2017|Taxa de juros - TR|0,0000|38597
04/09/2017|Taxa de juros - TR|0,0000|38597
03/09/2017|Taxa de juros - TR|0,0000|38597
02/09/2017|Taxa de juros - TR|0,0000|38597
01/09/2017|Taxa de juros - TR|0,0000|38597
31/08/2017|Taxa de juros - TR|0,0000|38597
30/08/2017|Taxa de juros - TR|0,0000|38597
29/08/2017|Taxa de juros - TR|0,0098|38597
28/08/2017|Taxa de juros - TR|0,0040|38597
27/08/2017|Taxa de juros - TR|0,0000|38597
26/08/2017|Taxa de juros - TR|0,0000|38597
25/08/2017|Taxa de juros - TR|0,0000|38597
24/08/2017|Taxa de juros - TR|0,0000|38597
23/08/2017|Taxa de juros - TR|0,0000|38597
22/08/2017|Taxa de juros - TR|0,0191|38597
21/08/2017|Taxa de juros - TR|0,0122|38597
20/08/2017|Taxa de juros - TR|0,0000|38597
19/08/2017|Taxa de juros - TR|0,0000|38597
18/08/2017|Taxa de juros - TR|0,0000|38597
17/08/2017|Taxa de juros - TR|0,0000|38597
16/08/2017|Taxa de juros - TR|0,0125|38597
15/08/2017|Taxa de juros - TR|0,0185|38597
14/08/2017|Taxa de juros - TR|0,0165|38597
13/08/2017|Taxa de juros - TR|0,0000|38597
12/08/2017|Taxa de juros - TR|0,0000|38597
11/08/2017|Taxa de juros - TR|0,0000|38597
10/08/2017|Taxa de juros - TR|0,0000|38597
09/08/2017|Taxa de juros - TR|0,0089|38597
08/08/2017|Taxa de juros - TR|0,0084|38597
07/08/2017|Taxa de juros - TR|0,0177|38597
06/08/2017|Taxa de juros - TR|0,0193|38597
05/08/2017|Taxa de juros - TR|0,0000|38597
04/08/2017|Taxa de juros - TR|0,0180|38597
03/08/2017|Taxa de juros - TR|0,0424|38597
02/08/2017|Taxa de juros - TR|0,0319|38597
01/08/2017|Taxa de juros - TR|0,0509|38597
31/07/2017|Taxa de juros - TR|0,0301|38597
30/07/2017|Taxa de juros - TR|0,0322|38597
29/07/2017|Taxa de juros - TR|0,0107|38597
28/07/2017|Taxa de juros - TR|0,0314|38597
27/07/2017|Taxa de juros - TR|0,0209|38597
26/07/2017|Taxa de juros - TR|0,0804|38597
25/07/2017|Taxa de juros - TR|0,0704|38597
24/07/2017|Taxa de juros - TR|0,0459|38597
23/07/2017|Taxa de juros - TR|0,0335|38597
22/07/2017|Taxa de juros - TR|0,0119|38597
21/07/2017|Taxa de juros - TR|0,0194|38597
20/07/2017|Taxa de juros - TR|0,0501|38597
19/07/2017|Taxa de juros - TR|0,0713|38597
18/07/2017|Taxa de juros - TR|0,0880|38597
17/07/2017|Taxa de juros - TR|0,0647|38597
16/07/2017|Taxa de juros - TR|0,0497|38597
15/07/2017|Taxa de juros - TR|0,0270|38597
14/07/2017|Taxa de juros - TR|0,0431|38597
13/07/2017|Taxa de juros - TR|0,0556|38597
12/07/2017|Taxa de juros - TR|0,0813|38597
11/07/2017|Taxa de juros - TR|0,0517|38597
10/07/2017|Taxa de juros - TR|0,0681|38597
09/07/2017|Taxa de juros - TR|0,0650|38597
08/07/2017|Taxa de juros - TR|0,0415|38597
07/07/2017|Taxa de juros - TR|0,0591|38597
06/07/2017|Taxa de juros - TR|0,0499|38597
05/07/2017|Taxa de juros - TR|0,0892|38597
04/07/2017|Taxa de juros - TR|0,1054|38597
03/07/2017|Taxa de juros - TR|0,1274|38597
02/07/2017|Taxa de juros - TR|0,0885|38597
01/07/2017|Taxa de juros - TR|0,0623|38597
30/06/2017|Taxa de juros - TR|0,0806|38597
29/06/2017|Taxa de juros - TR|0,0653|38597
28/06/2017|Taxa de juros - TR|0,0853|38597
27/06/2017|Taxa de juros - TR|0,0581|38597
26/06/2017|Taxa de juros - TR|0,0861|38597
25/06/2017|Taxa de juros - TR|0,0517|38597
24/06/2017|Taxa de juros - TR|0,0273|38597
23/06/2017|Taxa de juros - TR|0,0516|38597
22/06/2017|Taxa de juros - TR|0,0903|38597
21/06/2017|Taxa de juros - TR|0,0701|38597
20/06/2017|Taxa de juros - TR|0,0600|38597
19/06/2017|Taxa de juros - TR|0,0895|38597
18/06/2017|Taxa de juros - TR|0,0508|38597
17/06/2017|Taxa de juros - TR|0,0171|38597
16/06/2017|Taxa de juros - TR|0,0367|38597
15/06/2017|Taxa de juros - TR|0,0483|38597
14/06/2017|Taxa de juros - TR|0,0699|38597
13/06/2017|Taxa de juros - TR|0,0655|38597
12/06/2017|Taxa de juros - TR|0,0422|38597
11/06/2017|Taxa de juros - TR|0,0196|38597
10/06/2017|Taxa de juros - TR|0,0000|38597
09/06/2017|Taxa de juros - TR|0,0204|38597
08/06/2017|Taxa de juros - TR|0,0834|38597
07/06/2017|Taxa de juros - TR|0,0361|38597
06/06/2017|Taxa de juros - TR|0,0799|38597
05/06/2017|Taxa de juros - TR|0,0736|38597
04/06/2017|Taxa de juros - TR|0,0275|38597
03/06/2017|Taxa de juros - TR|0,0032|38597
02/06/2017|Taxa de juros - TR|0,0168|38597
01/06/2017|Taxa de juros - TR|0,0536|38597
31/05/2017|Taxa de juros - TR|0,0862|38597
30/05/2017|Taxa de juros - TR|0,0845|38597
29/05/2017|Taxa de juros - TR|0,0910|38597
28/05/2017|Taxa de juros - TR|0,0810|38597
27/05/2017|Taxa de juros - TR|0,0551|38597
26/05/2017|Taxa de juros - TR|0,0396|38597
25/05/2017|Taxa de juros - TR|0,0847|38597
24/05/2017|Taxa de juros - TR|0,0972|38597
23/05/2017|Taxa de juros - TR|0,1137|38597
22/05/2017|Taxa de juros - TR|0,1037|38597
21/05/2017|Taxa de juros - TR|0,0872|38597
20/05/2017|Taxa de juros - TR|0,0512|38597
19/05/2017|Taxa de juros - TR|0,0427|38597
18/05/2017|Taxa de juros - TR|0,0854|38597
17/05/2017|Taxa de juros - TR|0,0789|38597
16/05/2017|Taxa de juros - TR|0,1069|38597
15/05/2017|Taxa de juros - TR|0,1036|38597
14/05/2017|Taxa de juros - TR|0,1056|38597
13/05/2017|Taxa de juros - TR|0,7860|38597
12/05/2017|Taxa de juros - TR|0,0599|38597
11/05/2017|Taxa de juros - TR|0,0929|38597
10/05/2017|Taxa de juros - TR|0,1160|38597
09/05/2017|Taxa de juros - TR|0,1038|38597
08/05/2017|Taxa de juros - TR|0,1399|38597
07/05/2017|Taxa de juros - TR|0,1085|38597
06/05/2017|Taxa de juros - TR|0,0813|38597
05/05/2017|Taxa de juros - TR|0,0551|38597
04/05/2017|Taxa de juros - TR|0,1041|38597
03/05/2017|Taxa de juros - TR|0,1385|38597
02/05/2017|Taxa de juros - TR|0,1388|38597
01/05/2017|Taxa de juros - TR|0,0764|38597
30/04/2017|Taxa de juros - TR|0,0484|38597
29/04/2017|Taxa de juros - TR|0,0025|38597
28/04/2017|Taxa de juros - TR|0,0252|38597
27/04/2017|Taxa de juros - TR|0,0840|38597
26/04/2017|Taxa de juros - TR|0,0484|38597
25/04/2017|Taxa de juros - TR|0,0847|38597
24/04/2017|Taxa de juros - TR|0,0644|38597
23/04/2017|Taxa de juros - TR|0,0574|38597
22/04/2017|Taxa de juros - TR|0,0301|38597
21/04/2017|Taxa de juros - TR|0,0301|38597
20/04/2017|Taxa de juros - TR|0,0271|38597
19/04/2017|Taxa de juros - TR|0,0529|38597
18/04/2017|Taxa de juros - TR|0,0388|38597
17/04/2017|Taxa de juros - TR|0,0435|38597
16/04/2017|Taxa de juros - TR|0,0301|38597
15/04/2017|Taxa de juros - TR|0,0028|38597
14/04/2017|Taxa de juros - TR|0,0028|38597
13/04/2017|Taxa de juros - TR|0,0037|38597
12/04/2017|Taxa de juros - TR|0,0244|38597
11/04/2017|Taxa de juros - TR|0,0031|38597
10/04/2017|Taxa de juros - TR|0,0013|38597
09/04/2017|Taxa de juros - TR|0,0000|38597
08/04/2017|Taxa de juros - TR|0,0000|38597
07/04/2017|Taxa de juros - TR|0,0000|38597
06/04/2017|Taxa de juros - TR|0,0220|38597
05/04/2017|Taxa de juros - TR|0,0228|38597
04/04/2017|Taxa de juros - TR|0,0261|38597
03/04/2017|Taxa de juros - TR|0,0220|38597
02/04/2017|Taxa de juros - TR|0,0000|38597
01/04/2017|Taxa de juros - TR|0,0000|38597
31/03/2017|Taxa de juros - TR|0,0202|38597
30/03/2017|Taxa de juros - TR|0,0485|38597
29/03/2017|Taxa de juros - TR|0,0806|38597
28/03/2017|Taxa de juros - TR|0,0701|38597
27/03/2017|Taxa de juros - TR|0,0693|38597
26/03/2017|Taxa de juros - TR|0,0595|38597
25/03/2017|Taxa de juros - TR|0,0286|38597
24/03/2017|Taxa de juros - TR|0,0378|38597
23/03/2017|Taxa de juros - TR|0,0608|38597
22/03/2017|Taxa de juros - TR|0,0711|38597
21/03/2017|Taxa de juros - TR|0,1026|38597
20/03/2017|Taxa de juros - TR|0,1046|38597
19/03/2017|Taxa de juros - TR|0,0799|38597
18/03/2017|Taxa de juros - TR|0,0495|38597
17/03/2017|Taxa de juros - TR|0,0458|38597
16/03/2017|Taxa de juros - TR|0,0845|38597
15/03/2017|Taxa de juros - TR|0,0908|38597
14/03/2017|Taxa de juros - TR|0,1471|38597
13/03/2017|Taxa de juros - TR|0,1463|38597
12/03/2017|Taxa de juros - TR|0,1206|38597
11/03/2017|Taxa de juros - TR|0,0893|38597
10/03/2017|Taxa de juros - TR|0,0854|38597
09/03/2017|Taxa de juros - TR|0,1036|38597
08/03/2017|Taxa de juros - TR|0,1374|38597
07/03/2017|Taxa de juros - TR|0,1478|38597
06/03/2017|Taxa de juros - TR|0,1848|38597
05/03/2017|Taxa de juros - TR|0,1360|38597
04/03/2017|Taxa de juros - TR|0,1035|38597
03/03/2017|Taxa de juros - TR|0,0805|38597
02/03/2017|Taxa de juros - TR|0,0889|38597
01/03/2017|Taxa de juros - TR|0,1519|38597
28/02/2017|Taxa de juros - TR|0,0423|38597
27/02/2017|Taxa de juros - TR|0,0201|38597
26/02/2017|Taxa de juros - TR|0,0201|38597
25/02/2017|Taxa de juros - TR|0,0201|38597
24/02/2017|Taxa de juros - TR|0,0174|38597
23/02/2017|Taxa de juros - TR|0,0083|38597
22/02/2017|Taxa de juros - TR|0,0195|38597
21/02/2017|Taxa de juros - TR|0,0000|38597
20/02/2017|Taxa de juros - TR|0,0001|38597
18/02/2017|Taxa de juros - TR|0,0180|38597
17/02/2017|Taxa de juros - TR|0,0260|38597
16/02/2017|Taxa de juros - TR|0,0000|38597
15/02/2017|Taxa de juros - TR|0,0000|38597
14/02/2017|Taxa de juros - TR|0,0115|38597
13/02/2017|Taxa de juros - TR|0,0197|38597
12/02/2017|Taxa de juros - TR|0,0249|38597
11/02/2017|Taxa de juros - TR|0,0249|38597
10/02/2017|Taxa de juros - TR|0,0202|38597
09/02/2017|Taxa de juros - TR|0,0383|38597
08/02/2017|Taxa de juros - TR|0,0062|38597
07/02/2017|Taxa de juros - TR|0,0406|38597
06/02/2017|Taxa de juros - TR|0,0255|38597
05/02/2017|Taxa de juros - TR|0,0328|38597
04/02/2017|Taxa de juros - TR|0,0328|38597
03/02/2017|Taxa de juros - TR|0,0401|38597
02/02/2017|Taxa de juros - TR|0,0391|38597
01/02/2017|Taxa de juros - TR|0,0302|38597
31/01/2017|Taxa de juros - TR|0,0563|38597
30/01/2017|Taxa de juros - TR|0,0851|38597
29/01/2017|Taxa de juros - TR|0,0894|38597
28/01/2017|Taxa de juros - TR|0,0894|38597
27/01/2017|Taxa de juros - TR|0,1273|38597
26/01/2017|Taxa de juros - TR|0,1689|38597
25/01/2017|Taxa de juros - TR|0,1677|38597
24/01/2017|Taxa de juros - TR|0,2052|38597
23/01/2017|Taxa de juros - TR|0,1930|38597
22/01/2017|Taxa de juros - TR|0,1606|38597
21/01/2017|Taxa de juros - TR|0,1265|38597
20/01/2017|Taxa de juros - TR|0,1290|38597
19/01/2017|Taxa de juros - TR|0,1517|38597
18/01/2017|Taxa de juros - TR|0,1890|38597
17/01/2017|Taxa de juros - TR|0,1816|38597
