tempo|campaign|adContent|pagePath|dcmClickSite|utm_mmm|utm_id_sts|account_id|account_name|webproperty_id|webproperty_name|webproperty_level|webproperty_website_url|profile_currency|profile_type|profile_website_url|profile_id|profile_name|sessions|upload_time|info|period
20201201|"[teste ab kenshoo] abc-pf-testeab|pf|perf|face-place-optim|c-corrente--conta-dig|cpm|na|snt|conta-corrente|interesses"|"conta-e-cartao-sx-animado|c-corrente--conta-dig|interesses|afinidades|dinamico-smart|suno-performance|social-ads|m6272-15282-52|facebook_mobile_feed"|/pf/funil/contas/abertura-de-conta/vantagens-em-ter-uma-conta-corrente-no-santander|Facebook Brasil|:m5723-g13300-p13132[t608]5138:|m6272-15282-52|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|156719244|BR - Santander - Web - Master View|307|2021-02-23 10:40:14.970680|basic|day
20201201|"[teste ab kenshoo] abc-pf-testeab|pf|perf|face-place-optim|c-corrente--conta-dig|cpm|na|snt|conta-corrente|interesses"|"conta-e-cartao-sx-estatico|c-corrente--conta-dig|interesses|afinidades|dinamico-smart|suno-performance|social-ads|m6272-15282-51|facebook_mobile_feed"|/pf/funil/contas/abertura-de-conta/vantagens-em-ter-uma-conta-corrente-no-santander|Facebook Brasil|:m5723-g13300-p13132[t608]5138:|m6272-15282-51|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|156719244|BR - Santander - Web - Master View|61|2021-02-23 10:40:14.970680|basic|day
20201201|"[teste ab kenshoo] abc-pf-testeab|pf|perf|face-place-optim|c-corrente--conta-dig|cpm|na|snt|conta-corrente|interesses"|"conta-e-cartao-sx-estatico|c-corrente--conta-dig|interesses|afinidades|dinamico-smart|suno-performance|social-ads|m6272-15282-51|instagram_stories"|/pf/funil/contas/abertura-de-conta/vantagens-em-ter-uma-conta-corrente-no-santander|Facebook Brasil|:m5723-g13300-p13132[t608]5138:|m6272-15282-51|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|156719244|BR - Santander - Web - Master View|61|2021-02-23 10:40:14.970680|basic|day
20201201|"[teste ab kenshoo] abc-pf-testeab|pf|perf|face-place-optim|c-corrente--conta-dig|cpm|na|snt|conta-corrente|interesses"|"conta-e-cartao-sx-estatico|c-corrente--conta-dig|interesses|afinidades|dinamico-smart|suno-performance|social-ads|m6272-15282-51|messenger_inbox"|/pf/funil/contas/abertura-de-conta/vantagens-em-ter-uma-conta-corrente-no-santander|Facebook Brasil|:m5723-g13300-p13132[t608]5138:|m6272-15282-51|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|156719244|BR - Santander - Web - Master View|61|2021-02-23 10:40:14.970680|basic|day
20201201|{{campaign.name}}|"{{ad.name}}|{{placement}}"|/conta-pessoa-juridica/?cp_=12&sp_=5&fbclid=iwar2p_dnw3faya1nbweyhkic8svhn0yfnodrhjzhnc5jiuqeuw9aokhid91o|Facebook Brasil|:m5068-g11396-p11396[t834]4506:|m5894-13798-63|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|156719244|BR - Santander - Web - Master View|61|2021-02-23 10:40:14.970680|basic|day
20201201|{{campaign.name}}|"{{ad.name}}|{{placement}}"|/funil/renegociacao/digite-seu-cpf-ou-cnpj/step-2|Facebook Brasil|:3282-g6679-p6679[t508]2909:|a5606-12875-1|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|156719244|BR - Santander - Web - Master View|61|2021-02-23 10:40:14.970680|basic|day
20201201|"123-conv|pf|perf|foregon|cartoes--cartoes|cpm|na|snt|cartoes|interesses"|"bau-q4-19|cartoes--cartoes|interesses|baseforegon|comparador|supmidia|comparador|3498-7638-4"|/pf/produto/cartoes/123/solicitar|Foregon BR|:3498-g7638-p7638[t612]3199:|3498-7638-4|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|156719244|BR - Santander - Web - Master View|1351|2021-02-23 10:40:14.970680|basic|day
20201201|"2fase-sx-pix-farol|pf|awar|dv360-youtube|marca|cpm|na|snt|publicidade|interesses"|"pix-sx-2fase-milhao-30|marca|interesses|affinity|trueview-for-action-30|suno|video|m5948-13944-1"|/hotsite/sx/|Youtube - TrueView For Action|:m5948-g13944-p13944[t506]5352:|m5948-13944-1|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|156719244|BR - Santander - Web - Master View|307|2021-02-23 10:40:14.970680|basic|day
20201201|"2fase-sx-pix-farol|pj|awar|dv360-youtube|marca|cpv|na|snt|publicidade|interesses"|"pix-sx-2fase-pj-fb-30|marca|interesses|affinity|pre-roll-30|suno|video|m5948-14360-1"|/hotsite/sxpj/|YouTube  - Video|:m5948-g14360-p14360[t984]5352:|m5948-14360-1|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|156719244|BR - Santander - Web - Master View|61|2021-02-23 10:40:14.970680|basic|day
20201201|"4fase-sx-pix-farol|pf|awar|cnn-brasil|cartoes--sx|cpm|na|snt|publicidade|canais"|"pix-cartaosx-celular-15|cartoes--sx|canais|canais|pre-roll-15|suno|video|m6327-15451-2"|/hotsite/conta-cartaosx/|CNN BR|:m6327-g15451-p15451[t1378]5711:|m6327-15451-2|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|156719244|BR - Santander - Web - Master View|61|2021-02-23 10:40:14.970680|basic|day
20201201|"4fase-sx-pix-farol|pf|awar|digital-favela-instagram-stories|cartoes--sx|cpm|na|snt|publicidade|canais"|"pix-cartaosx-mic-217|cartoes--sx|canais|canais|video-15|suno|social-ads|m6336-15459-217"|/hotsite/conta-cartaosx/|Digital Favela|:m6336-g15459-p15459[t1378]5720:|m6336-15459-217|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|156719244|BR - Santander - Web - Master View|61|2021-02-23 10:40:14.970680|basic|day
20201201|"4fase-sx-pix-farol|pf|awar|digital-favela-instagram-stories|cartoes--sx|cpm|na|snt|publicidade|canais"|"pix-cartaosx-mic-336|cartoes--sx|canais|canais|video-15|suno|social-ads|m6336-15459-336"|/hotsite/conta-cartaosx/|Digital Favela|:m6336-g15459-p15459[t1378]5720:|m6336-15459-336|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|156719244|BR - Santander - Web - Master View|61|2021-02-23 10:40:14.970680|basic|day
20201201|"4fase-sx-pix-farol|pf|awar|dv360-youtube|cartoes--sx|cpv|na|snt|publicidade|interesses"|"pix-cartaosx-celular-15|cartoes--sx|interesses|in-market|trueview-15|suno|video|m6324-15446-5"|/hotsite/conta-cartaosx/|"DBM SANTANDER BRASIL -1531473394-[Suno] Santander | Awareness"|:m6324-g15446-p15446[t1378]5708:|m6324-15446-5|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|156719244|BR - Santander - Web - Master View|61|2021-02-23 10:40:14.970680|basic|day
20201201|"4fase-sx-pix-farol|pf|awar|dv360-youtube|cartoes--sx|cpv|na|snt|publicidade|interesses"|"pix-cartaosx-celular-30|cartoes--sx|interesses|in-market|video-30|suno|video|m6324-15446-10"|/hotsite/conta-cartaosx/|"DBM SANTANDER BRASIL -1531473394-[Suno] Santander | Awareness"|:m6324-g15446-p15446[t1378]5708:|m6324-15446-10|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|156719244|BR - Santander - Web - Master View|123|2021-02-23 10:40:14.970680|basic|day
20201201|"4fase-sx-pix-farol|pf|awar|globocom|cartoes--sx|cpm|na|snt|publicidade|canais"|"pix-cartaosx-celular-30|cartoes--sx|canais|audiencia-f1|pre-roll-30|suno|video|m6326-15449-1"|/hotsite/conta-cartaosx/|Globo.com|:m6326-g15449-p15449[t1378]5710:|m6326-15449-1|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|156719244|BR - Santander - Web - Master View|369|2021-02-23 10:40:14.970680|basic|day
20201201|"4fase-sx-pix-farol|pf|awar|globocom|cartoes--sx|cpm|na|snt|publicidade|canais"|"pix-cartaosx-celular-30|cartoes--sx|canais|intencao-compra|pre-roll-30|suno|video|m6325-15448-1"|/hotsite/conta-cartaosx/|Globo.com|:m6325-g15448-p15448[t1378]5709:|m6325-15448-1|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|156719244|BR - Santander - Web - Master View|61|2021-02-23 10:40:14.970680|basic|day
20201201|"4fase-sx-pix-farol|pf|awar|hypr|cartoes--sx|cpm|na|snt|publicidade|interesses"|"pix-cartaosx-anuidadedegraca|cartoes--sx|interesses|retargeting-geo|970x250|suno|display|m6339-15463-2"|/hotsite/conta-cartaosx/|Hypr|:m6339-g15463-p15463[t1378]5723:|m6339-15463-2|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|156719244|BR - Santander - Web - Master View|1044|2021-02-23 10:40:14.970680|basic|day
20201201|"4fase-sx-pix-farol|pf|consid|globocom|cartoes--sx|cpm|na|snt|publicidade|canais"|"pix-cartaosx-anuidadedegraca|cartoes--sx|canais|retargeting|300x250|suno|display|m6326-15449-4"|/hotsite/conta-cartaosx/|Globo.com|:m6326-g15449-p15449[t1378]5710:|m6326-15449-4|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|156719244|BR - Santander - Web - Master View|61|2021-02-23 10:40:14.970680|basic|day
20201201|"abc-pf-step2|pf|consid|face-place-optim|c-corrente--conta-dig|cpm|na|snt|conta-corrente|as18"|"ccxp-pre-animado|c-corrente--conta-dig|as18|mar-aberto|dinamico-smart|suno-performance|social-ads|m6269-15986-1|facebook_marketplace"|/hotsite/ccxpw/|Facebook Brasil|:3979-g8282-p8069[t608]3551:|m6269-15986-1|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|156719244|BR - Santander - Web - Master View|61|2021-02-23 10:40:14.970680|basic|day
20201201|"abc-pf-step2|pf|consid|face-place-optim|c-corrente--conta-dig|cpm|na|snt|conta-corrente|as18"|"conta-e-cartao-s-free-animado|c-corrente--conta-dig|as18|mar-aberto|dinamico-smart|suno-performance|social-ads|m5967-13983-23|facebook_mobile_feed"|/pf/funil/contas/abertura-de-conta/vantagens-em-ter-uma-conta-corrente-no-santander|Facebook Brasil|:3979-g8282-p8069[t608]3551:|m5967-13983-23|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|156719244|BR - Santander - Web - Master View|61|2021-02-23 10:40:14.970680|basic|day
20201201|"abc-pf-step2|pf|consid|face-place-optim|c-corrente--conta-dig|cpm|na|snt|conta-corrente|as18"|"conta-e-cartao-s-free-estatico|c-corrente--conta-dig|as18|mar-aberto|dinamico-smart|suno-performance|social-ads|m5967-13983-24|facebook_mobile_feed"|/pf/funil/contas/abertura-de-conta/vantagens-em-ter-uma-conta-corrente-no-santander|Facebook Brasil|:3979-g8282-p8069[t608]3551:|m5967-13983-24|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|156719244|BR - Santander - Web - Master View|184|2021-02-23 10:40:14.970680|basic|day
20201201|"abc-pf-step2|pf|consid|face-place-optim|c-corrente--conta-dig|cpm|na|snt|conta-corrente|as18"|"conta-e-cartao-s-free-estatico|c-corrente--conta-dig|as18|mar-aberto|dinamico-smart|suno-performance|social-ads|m5967-13983-24|messenger_inbox"|/pf/funil/contas/abertura-de-conta/vantagens-em-ter-uma-conta-corrente-no-santander|Facebook Brasil|:3979-g8282-p8069[t608]3551:|m5967-13983-24|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|156719244|BR - Santander - Web - Master View|61|2021-02-23 10:40:14.970680|basic|day
20201201|"abc-pf-step2|pf|consid|face-place-optim|c-corrente--conta-dig|cpm|na|snt|conta-corrente|as18"|"conta-e-cartao-sx-animado|c-corrente--conta-dig|as18|as18|dinamico-smart|suno-performance|social-ads|m6269-15273-2|facebook_desktop_feed"|/pf/funil/contas/abertura-de-conta/vantagens-em-ter-uma-conta-corrente-no-santander|Facebook Brasil|%3A3979-g8282-p8069[t608]3551%3A|m6269-15273-2|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|156719244|BR - Santander - Web - Master View|61|2021-02-23 10:40:14.970680|basic|day
20201201|"abc-pf-step2|pf|consid|face-place-optim|c-corrente--conta-dig|cpm|na|snt|conta-corrente|as18"|"conta-e-cartao-sx-animado|c-corrente--conta-dig|as18|as18|dinamico-smart|suno-performance|social-ads|m6269-15273-2|facebook_mobile_feed"|/pf/funil/contas/abertura-de-conta/vantagens-em-ter-uma-conta-corrente-no-santander|Facebook Brasil|:3979-g8282-p8069[t608]3551:|m6269-15273-2|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|156719244|BR - Santander - Web - Master View|676|2021-02-23 10:40:14.970680|basic|day
20201201|"abc-pf-step2|pf|consid|face-place-optim|c-corrente--conta-dig|cpm|na|snt|conta-corrente|as18"|"conta-e-cartao-sx-animado|c-corrente--conta-dig|as18|as18|dinamico-smart|suno-performance|social-ads|m6269-15273-2|instagram_feed"|/pf/funil/contas/abertura-de-conta/vantagens-em-ter-uma-conta-corrente-no-santander|Facebook Brasil|:3979-g8282-p8069[t608]3551:|m6269-15273-2|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|156719244|BR - Santander - Web - Master View|246|2021-02-23 10:40:14.970680|basic|day
20201201|"abc-pf-step2|pf|consid|face-place-optim|c-corrente--conta-dig|cpm|na|snt|conta-corrente|as18"|"conta-e-cartao-sx-animado|c-corrente--conta-dig|as18|as18|dinamico-smart|suno-performance|social-ads|m6269-15273-2|instagram_stories"|/pf/funil/contas/abertura-de-conta/vantagens-em-ter-uma-conta-corrente-no-santander|Facebook Brasil|:3979-g8282-p8069[t608]3551:|m6269-15273-2|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|156719244|BR - Santander - Web - Master View|61|2021-02-23 10:40:14.970680|basic|day
20201201|"abc-pf-step2|pf|consid|face-place-optim|c-corrente--conta-dig|cpm|na|snt|conta-corrente|as18"|"conta-e-cartao-sx-animado|c-corrente--conta-dig|as18|as18|dinamico-smart|suno-performance|social-ads|m6269-15273-2|others"|/pf/funil/contas/abertura-de-conta/vantagens-em-ter-uma-conta-corrente-no-santander|Facebook Brasil|:3979-g8282-p8069[t608]3551:|m6269-15273-2|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|156719244|BR - Santander - Web - Master View|61|2021-02-23 10:40:14.970680|basic|day
20201201|"abc-pf-step2|pf|consid|face-place-optim|c-corrente--conta-dig|cpm|na|snt|conta-corrente|as18"|"conta-e-cartao-sx-estatico|c-corrente--conta-dig|as18|as18|dinamico-smart|suno-performance|social-ads|m6269-15273-1|facebook_instream_video"|/pf/funil/contas/abertura-de-conta/vantagens-em-ter-uma-conta-corrente-no-santander|Facebook Brasil|:3979-g8282-p8069[t608]3551:|m6269-15273-1|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|156719244|BR - Santander - Web - Master View|61|2021-02-23 10:40:14.970680|basic|day
20201201|"abc-pf-step2|pf|consid|face-place-optim|c-corrente--conta-dig|cpm|na|snt|conta-corrente|as18"|"conta-e-cartao-sx-estatico|c-corrente--conta-dig|as18|as18|dinamico-smart|suno-performance|social-ads|m6269-15273-1|facebook_marketplace"|/pf/funil/contas/abertura-de-conta/vantagens-em-ter-uma-conta-corrente-no-santander|Facebook Brasil|:3979-g8282-p8069[t608]3551:|m6269-15273-1|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|156719244|BR - Santander - Web - Master View|123|2021-02-23 10:40:14.970680|basic|day
20201201|"abc-pf-step2|pf|consid|face-place-optim|c-corrente--conta-dig|cpm|na|snt|conta-corrente|as18"|"conta-e-cartao-sx-estatico|c-corrente--conta-dig|as18|as18|dinamico-smart|suno-performance|social-ads|m6269-15273-1|facebook_mobile_feed"|/pf/funil/contas/abertura-de-conta/vantagens-em-ter-uma-conta-corrente-no-santander|Facebook Brasil|:3979-g8282-p8069[t608]3551:|m6269-15273-1|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|156719244|BR - Santander - Web - Master View|1965|2021-02-23 10:40:14.970680|basic|day
20201201|"abc-pf-step2|pf|consid|face-place-optim|c-corrente--conta-dig|cpm|na|snt|conta-corrente|as18"|"conta-e-cartao-sx-estatico|c-corrente--conta-dig|as18|as18|dinamico-smart|suno-performance|social-ads|m6269-15273-1|instagram_feed"|/pf/funil/contas/abertura-de-conta/vantagens-em-ter-uma-conta-corrente-no-santander|Facebook Brasil|:3979-g8282-p8069[t608]3551:|m6269-15273-1|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|156719244|BR - Santander - Web - Master View|307|2021-02-23 10:40:14.970680|basic|day
20201201|"abc-pf-step2|pf|consid|face-place-optim|c-corrente--conta-dig|cpm|na|snt|conta-corrente|as18"|"conta-e-cartao-sx-estatico|c-corrente--conta-dig|as18|as18|dinamico-smart|suno-performance|social-ads|m6269-15273-1|instagram_stories"|/pf/funil/contas/abertura-de-conta/vantagens-em-ter-uma-conta-corrente-no-santander|Facebook Brasil|:3979-g8282-p8069[t608]3551:|m6269-15273-1|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|156719244|BR - Santander - Web - Master View|184|2021-02-23 10:40:14.970680|basic|day
20201201|"abc-pf-step2|pf|consid|face-place-optim|c-corrente--conta-dig|cpm|na|snt|conta-corrente|as18"|"conta-e-cartao-sx-estatico|c-corrente--conta-dig|as18|as18|dinamico-smart|suno-performance|social-ads|m6269-15273-1|messenger_inbox"|/pf/funil/contas/abertura-de-conta/vantagens-em-ter-uma-conta-corrente-no-santander|Facebook Brasil|:3979-g8282-p8069[t608]3551:|m6269-15273-1|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|156719244|BR - Santander - Web - Master View|123|2021-02-23 10:40:14.970680|basic|day
20201201|"abc-pf-step2|pf|consid|face-place-optim|c-corrente--conta-dig|cpm|na|snt|conta-corrente|as18"|"conta-e-cartao-sx-estatico|c-corrente--conta-dig|as18|as18|dinamico-smart|suno-performance|social-ads|m6269-15273-1|others"|/pf/funil/contas/abertura-de-conta/vantagens-em-ter-uma-conta-corrente-no-santander|Facebook Brasil|:3979-g8282-p8069[t608]3551:|m6269-15273-1|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|156719244|BR - Santander - Web - Master View|184|2021-02-23 10:40:14.970680|basic|day
20201201|"abc-pf-step2|pf|perf|face-feeds|c-corrente--conta-dig|cpm|na|snt|conta-corrente|interesses"|"ccxp-pre-estatico|c-corrente--conta-dig|interesses|geek|dinamico-smart|suno-performance|social-ads|m6272-16274-1|{{placement}}"|/hotsite/ccxpw/|Facebook Brasil|:m6272-g16274-p16274[t608]5662:|m6272-16274-1|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|156719244|BR - Santander - Web - Master View|61|2021-02-23 10:40:14.970680|basic|day
20201201|abc-pf%252525252525252525252525252525257cpf%252525252525252525252525252525257cperf%252525252525252525252525252525257cafilio%252525252525252525252525252525257cc-corrente--conta-dig%252525252525252525252525252525257ccpa%252525252525252525252525252525257cna%252525252525252525252525252525257csnt%252525252525252525252525252525257cconta-corrente%252525252525252525252525252525257cbaseafiliados|conta-e-cartao-visa%252525252525252525252525252525257cc-corrente--conta-dig%252525252525252525252525252525257cbaseafiliados%252525252525252525252525252525257cbaseafiliados%252525252525252525252525252525257c300x250%252525252525252525252525252525257csuno-performance%252525252525252525252525252525257cdisplay%252525252525252525252525252525257c3972-8274-79|/pf/funil/contas/abertura-de-conta/vantagens-em-ter-uma-conta-corrente-no-santander|afilio.com.br|:3972-g8274-p6363%25252525255Bt608%25252525255D3544:|3972-8274-79|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|156719244|BR - Santander - Web - Master View|61|2021-02-23 10:40:14.970680|basic|day
20201201|abc-pf%25252525252525252525257cpf%25252525252525252525257cperf%25252525252525252525257cafilio%25252525252525252525257cc-corrente--conta-dig%25252525252525252525257ccpa%25252525252525252525257cna%25252525252525252525257csnt%25252525252525252525257cconta-corrente%25252525252525252525257cbaseafiliados|conta-e-cartao%25252525252525252525257cc-corrente--conta-dig%25252525252525252525257cbaseafiliados%25252525252525252525257cbaseafiliados%25252525252525252525257cemail%25252525252525252525257csuno-performance%25252525252525252525257cemail%25252525252525252525257c3972-8274-56|/pf/funil/contas/abertura-de-conta/vantagens-em-ter-uma-conta-corrente-no-santander|afilio.com.br|:3972-g8274-p6363%2525252525252525252525255Bt608%2525252525252525252525255D3544:|3972-8274-56|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|156719244|BR - Santander - Web - Master View|61|2021-02-23 10:40:14.970680|basic|day
20201201|abc-pf%252525252525257cpf%252525252525257cperf%252525252525257cbeeleads%252525252525257cc-corrente--conta-dig%252525252525257ccpa%252525252525257cna%252525252525257csnt%252525252525257cconta-corrente%252525252525257cbaseafiliados|conta-e-cartao%252525252525257cc-corrente--conta-dig%252525252525257cbaseafiliados%252525252525257cbaseafiliados%252525252525257cpush%252525252525257csuno-performance%252525252525257cpush%252525252525257c3974-8276-49|/pf/funil/contas/abertura-de-conta/vantagens-em-ter-uma-conta-corrente-no-santander|Beeleads|:3974-g8276-p6336%252525255Bt608%252525255D3546:|3974-8276-49|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|156719244|BR - Santander - Web - Master View|61|2021-02-23 10:40:14.970680|basic|day
20201201|abc-pf%252525252525257cpf%252525252525257cperf%252525252525257cbeeleads%252525252525257cc-corrente--conta-dig%252525252525257ccpa%252525252525257cna%252525252525257csnt%252525252525257cconta-corrente%252525252525257cbaseafiliados|facil-de-usar%252525252525257cc-corrente--conta-dig%252525252525257cbaseafiliados%252525252525257cbaseafiliados%252525252525257cpush%252525252525257csuno-performance%252525252525257cpush%252525252525257c3852-8064-29|/pf/funil/contas/abertura-de-conta/vantagens-em-ter-uma-conta-corrente-no-santander|Beeleads|:3852-g8064-p6336%25252525252525255Bt608%25252525252525255D3429:|3852-8064-29|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|156719244|BR - Santander - Web - Master View|61|2021-02-23 10:40:14.970680|basic|day
20201201|abc-pf%252525257cpf%252525257cperf%252525257cinsider%252525257cc-corrente--conta-dig%252525257ccpa%252525257cna%252525257csnt%252525257cconta-corrente-pf%252525257cna|conta-e-cartao%252525257cc-corrente--conta-dig%252525257cna%252525257cna%252525257cpush%252525257csuno-performance%252525257cpush%252525257cm4963-11354-3|/pf/funil/contas/abertura-de-conta/vantagens-em-ter-uma-conta-corrente-no-santander|Insider|:m4963-g11354-p11354%25252525252525255Bt608%25252525252525255D4433:|m4963-11354-3|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|156719244|BR - Santander - Web - Master View|61|2021-02-23 10:40:14.970680|basic|day
20201201|abc-pf%2525257cpf%2525257cperf%2525257cinsider%2525257cc-corrente--conta-dig%2525257ccpa%2525257cna%2525257csnt%2525257cconta-corrente-pf%2525257cna|tab-swich%2525257cc-corrente--conta-dig%2525257cna%2525257cna%2525257cpush%2525257csuno-performance%2525257cpush%2525257cm5981-14008-11|/pf/funil/contas/abertura-de-conta/cadastro-cpf/step-1a|Insider|:m5981-g14008-p11354%252525255Bt608%252525255D5386:|m5981-14008-11|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|156719244|BR - Santander - Web - Master View|61|2021-02-23 10:40:14.970680|basic|day
20201201|abc-pf%25257cpf%25257cperf%25257cafilio%25257cc-corrente--conta-dig%25257ccpa%25257cna%25257csnt%25257cconta-corrente%25257cbaseafiliados|conta-e-cartao-visa%25257cc-corrente--conta-dig%25257cbaseafiliados%25257cbaseafiliados%25257c300x250%25257csuno-performance%25257cdisplay%25257c3972-8274-79|/pf/funil/contas/abertura-de-conta/cadastro-cpf/step-1a|afilio.com.br|:3972-g8274-p6363%2525252525255Bt608%2525252525255D3544:|3972-8274-79|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|156719244|BR - Santander - Web - Master View|61|2021-02-23 10:40:14.970680|basic|day
20201201|abc-pf%25257cpf%25257cperf%25257cinsider%25257cc-corrente--conta-dig%25257ccpa%25257cna%25257csnt%25257cconta-corrente-pf%25257cna|combo-mais%25257cc-corrente--conta-dig%25257cna%25257cna%25257cpush%25257csuno-performance%25257cpush%25257cm4963-11354-9|/pf/funil/contas/abertura-de-conta/vantagens-em-ter-uma-conta-corrente-no-santander|Insider|:m4963-g11354-p11354%2525255Bt608%2525255D4433:|m4963-11354-9|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|156719244|BR - Santander - Web - Master View|61|2021-02-23 10:40:14.970680|basic|day
