DCM_HUB_REACH_BBI

Date/Time Generated,3/7/21 9:35 PM
Report Time Zone,America/Sao_Paulo
Account ID,563003
Date Range,1/1/21 - 3/7/21
Advertiser,Equals:Performance | Abertura de Conta PF (9599074)
Advertiser,Equals:Performance | Acordo (Renegociacao) (9595141)
Advertiser,Equals:Performance | Cartoes de Credito (9595196)
MRC Accredited Metrics,None,Active View metrics are accredited only when Measurement Source = Measured
"Reporting numbers are finalized after seven days, unless communicated otherwise."

Report Fields
Advertiser,Country,Month,Unique Reach: Impression Reach,Unique Reach: Click Reach,Unique Reach: Total Reach
Performance | Abertura de Conta PF,Peru,2021-01,-,285,4057
Performance | Abertura de Conta PF,Peru,2021-02,-,-,-
Performance | Abertura de Conta PF,Peru,2021-03,371,-,381
Performance | Abertura de Conta PF,Philippines,2021-01,-,-,-
Performance | Abertura de Conta PF,Philippines,2021-02,-,-,-
Performance | Abertura de Conta PF,Philippines,2021-03,-,0,-
Performance | Abertura de Conta PF,Poland,2021-01,174,-,208
Performance | Abertura de Conta PF,Poland,2021-02,-,-,-
Performance | Abertura de Conta PF,Poland,2021-03,-,-,-
Performance | Abertura de Conta PF,"Portugal, Madeira & Azores",2021-01,9320,456,9690
Performance | Abertura de Conta PF,"Portugal, Madeira & Azores",2021-02,1124,462,1577
Performance | Abertura de Conta PF,"Portugal, Madeira & Azores",2021-03,1399,127,1520
Performance | Abertura de Conta PF,Puerto Rico,2021-01,-,0,-
Performance | Abertura de Conta PF,Puerto Rico,2021-02,135,0,135
Performance | Abertura de Conta PF,Puerto Rico,2021-03,-,0,-
Performance | Abertura de Conta PF,Qatar,2021-01,139,-,144
Performance | Abertura de Conta PF,Qatar,2021-02,157,-,161
Performance | Abertura de Conta PF,Qatar,2021-03,-,-,-
Performance | Abertura de Conta PF,Reunion Is.,2021-01,-,0,-
Performance | Abertura de Conta PF,Reunion Is.,2021-02,-,0,-
Performance | Abertura de Conta PF,Romania,2021-01,-,-,-
Performance | Abertura de Conta PF,Romania,2021-02,-,0,-
Performance | Abertura de Conta PF,Romania,2021-03,-,0,-
Performance | Abertura de Conta PF,Russia,2021-01,383,902,1273
Performance | Abertura de Conta PF,Russia,2021-02,1287,1521,2807
Performance | Abertura de Conta PF,Russia,2021-03,-,313,355
Performance | Abertura de Conta PF,Rwanda,2021-01,-,0,-
Performance | Abertura de Conta PF,Rwanda,2021-02,-,0,-
Performance | Abertura de Conta PF,Sao Tome & Principe,2021-01,-,-,-
Performance | Abertura de Conta PF,Sao Tome & Principe,2021-02,-,-,-
Performance | Abertura de Conta PF,Sao Tome & Principe,2021-03,-,-,-
Performance | Abertura de Conta PF,Saudi Arabia,2021-01,556,-,579
Performance | Abertura de Conta PF,Saudi Arabia,2021-02,386,-,405
Performance | Abertura de Conta PF,Saudi Arabia,2021-03,106,-,113
Performance | Abertura de Conta PF,Senegal Rep.,2021-01,-,-,-
Performance | Abertura de Conta PF,Senegal Rep.,2021-02,-,-,-
Performance | Abertura de Conta PF,Senegal Rep.,2021-03,-,0,-
Performance | Abertura de Conta PF,Serbia,2021-01,-,0,-
Performance | Abertura de Conta PF,Serbia,2021-02,143,0,143
Performance | Abertura de Conta PF,Serbia,2021-03,-,-,-
Performance | Abertura de Conta PF,Seychelles Is.,2021-01,-,0,-
Performance | Abertura de Conta PF,Seychelles Is.,2021-02,-,0,-
Performance | Abertura de Conta PF,Sierra Leone,2021-01,-,0,-
Performance | Abertura de Conta PF,"Singapore, Rep. of",2021-01,218,1548,1687
Performance | Abertura de Conta PF,"Singapore, Rep. of",2021-02,123,-,140
Performance | Abertura de Conta PF,"Singapore, Rep. of",2021-03,-,-,-
Performance | Abertura de Conta PF,Slovakia,2021-01,-,0,-
Performance | Abertura de Conta PF,Slovakia,2021-02,-,0,-
Performance | Abertura de Conta PF,Slovakia,2021-03,-,0,-
Performance | Abertura de Conta PF,Slovenia,2021-01,-,0,-
Performance | Abertura de Conta PF,Slovenia,2021-02,-,0,-
Performance | Abertura de Conta PF,Slovenia,2021-03,-,0,-
Performance | Abertura de Conta PF,Solomon Is.,2021-01,-,0,-
Performance | Abertura de Conta PF,Somali Rep.,2021-01,-,-,-
Performance | Abertura de Conta PF,Somali Rep.,2021-02,-,-,-
Performance | Abertura de Conta PF,Somali Rep.,2021-03,-,0,-
Performance | Abertura de Conta PF,"South Africa, Rep. of",2021-01,250,119,368
Performance | Abertura de Conta PF,"South Africa, Rep. of",2021-02,307,-,309
Performance | Abertura de Conta PF,"South Africa, Rep. of",2021-03,-,0,-
Performance | Abertura de Conta PF,Southwest Africa/Namibia,2021-01,-,0,-
Performance | Abertura de Conta PF,Southwest Africa/Namibia,2021-02,-,-,-
Performance | Abertura de Conta PF,Spain,2021-01,1898,127,2002
Performance | Abertura de Conta PF,Spain,2021-02,342,-,428
Performance | Abertura de Conta PF,Spain,2021-03,337,-,369
Performance | Abertura de Conta PF,Sri Lanka (Ceylon),2021-01,-,0,-
Performance | Abertura de Conta PF,Sri Lanka (Ceylon),2021-02,-,0,-
Performance | Abertura de Conta PF,Sri Lanka (Ceylon),2021-03,-,0,-
Performance | Abertura de Conta PF,St. Kitts - Nevis (BWI),2021-02,-,0,-
Performance | Abertura de Conta PF,St. Kitts - Nevis (BWI),2021-03,-,0,-
Performance | Abertura de Conta PF,St. Lucia (BWI),2021-01,-,0,-
Performance | Abertura de Conta PF,St. Lucia (BWI),2021-02,-,-,-
Performance | Abertura de Conta PF,St. Pierre/Miquelon Is.,2021-02,-,0,-
Performance | Abertura de Conta PF,"Suriname, Rep. of",2021-01,-,-,-
Performance | Abertura de Conta PF,"Suriname, Rep. of",2021-02,-,-,-
Performance | Abertura de Conta PF,"Suriname, Rep. of",2021-03,-,-,-
Performance | Abertura de Conta PF,Swaziland,2021-02,-,0,-
Performance | Abertura de Conta PF,Sweden,2021-01,335,-,345
Performance | Abertura de Conta PF,Sweden,2021-02,-,-,-
Performance | Abertura de Conta PF,Sweden,2021-03,-,-,-
Performance | Abertura de Conta PF,Switzerland,2021-01,1018,-,1055
Performance | Abertura de Conta PF,Switzerland,2021-02,583,-,623
Performance | Abertura de Conta PF,Switzerland,2021-03,250,-,254
Performance | Abertura de Conta PF,Tadjikistan,2021-01,-,0,-
Performance | Abertura de Conta PF,Tadjikistan,2021-02,-,-,-
Performance | Abertura de Conta PF,Taiwan (Rep. of China),2021-01,-,-,-
Performance | Abertura de Conta PF,Taiwan (Rep. of China),2021-02,-,-,-
Performance | Abertura de Conta PF,Taiwan (Rep. of China),2021-03,-,-,-
Performance | Abertura de Conta PF,Tanzania (Zanzibar),2021-01,-,-,-
Performance | Abertura de Conta PF,Tanzania (Zanzibar),2021-02,-,-,-
Performance | Abertura de Conta PF,Tanzania (Zanzibar),2021-03,-,0,-
Performance | Abertura de Conta PF,Thailand,2021-01,-,-,-
Performance | Abertura de Conta PF,Thailand,2021-02,-,-,-
Performance | Abertura de Conta PF,Thailand,2021-03,-,0,-
Performance | Abertura de Conta PF,Timor-Leste,2021-01,-,0,-
Performance | Abertura de Conta PF,Timor-Leste,2021-02,-,-,-
Performance | Abertura de Conta PF,Timor-Leste,2021-03,-,0,-
Performance | Abertura de Conta PF,Togolese Rep.,2021-01,-,-,-
Performance | Abertura de Conta PF,Togolese Rep.,2021-02,-,-,-
Performance | Abertura de Conta PF,Togolese Rep.,2021-03,-,0,-
Performance | Abertura de Conta PF,Trinidad & Tobago (BWI),2021-01,-,-,-
Performance | Abertura de Conta PF,Trinidad & Tobago (BWI),2021-02,-,0,-
Performance | Abertura de Conta PF,Trinidad & Tobago (BWI),2021-03,-,0,-
Performance | Abertura de Conta PF,Tunisia,2021-01,-,0,-
Performance | Abertura de Conta PF,Tunisia,2021-02,-,-,-
Performance | Abertura de Conta PF,Tunisia,2021-03,-,-,-
Performance | Abertura de Conta PF,Turkey,2021-01,198,-,209
Performance | Abertura de Conta PF,Turkey,2021-02,-,-,-
Performance | Abertura de Conta PF,Turkey,2021-03,-,-,-
Performance | Abertura de Conta PF,Turkmenistan,2021-01,-,-,-
Performance | Abertura de Conta PF,Turkmenistan,2021-02,-,-,-
Performance | Abertura de Conta PF,Turkmenistan,2021-03,-,-,-
Performance | Abertura de Conta PF,Turks & Caicos Is.,2021-01,-,0,-
Performance | Abertura de Conta PF,Turks & Caicos Is.,2021-02,-,-,-
Performance | Abertura de Conta PF,Uganda,2021-01,-,-,-
Performance | Abertura de Conta PF,Uganda,2021-02,-,-,-
Performance | Abertura de Conta PF,Uganda,2021-03,-,-,-
Performance | Abertura de Conta PF,Ukraine,2021-01,147,20058,20179
Performance | Abertura de Conta PF,Ukraine,2021-02,-,183,-
Performance | Abertura de Conta PF,Ukraine,2021-03,-,-,-
Performance | Abertura de Conta PF,United Arab Emirates,2021-01,-,124,-
Performance | Abertura de Conta PF,United Arab Emirates,2021-02,-,-,-
Performance | Abertura de Conta PF,United Arab Emirates,2021-03,-,-,-
Performance | Abertura de Conta PF,United Kingdom,2021-01,-,421,-
Performance | Abertura de Conta PF,United Kingdom,2021-02,-,535,-
Performance | Abertura de Conta PF,United Kingdom,2021-03,-,206,-
Performance | Abertura de Conta PF,United States,2021-01,-,32617,-
Performance | Abertura de Conta PF,United States,2021-02,-,3909,-
Performance | Abertura de Conta PF,United States,2021-03,-,1436,-
Performance | Abertura de Conta PF,Uruguay,2021-01,4570,395,4854
Performance | Abertura de Conta PF,Uruguay,2021-02,-,273,3327
Performance | Abertura de Conta PF,Uruguay,2021-03,747,-,817
Performance | Abertura de Conta PF,Uzbekistan,2021-01,-,-,-
Performance | Abertura de Conta PF,Uzbekistan,2021-02,-,0,-
Performance | Abertura de Conta PF,Uzbekistan,2021-03,-,0,-
Performance | Abertura de Conta PF,Vanuatu (New Hebrides),2021-01,-,0,-
Performance | Abertura de Conta PF,Vanuatu (New Hebrides),2021-02,-,0,-
Performance | Abertura de Conta PF,Vanuatu (New Hebrides),2021-03,-,0,-
Performance | Abertura de Conta PF,Venezuela,2021-01,-,1265,-
Performance | Abertura de Conta PF,Venezuela,2021-02,3478,108,3545
Performance | Abertura de Conta PF,Venezuela,2021-03,625,-,654
Performance | Abertura de Conta PF,Vietnam,2021-01,189,-,220
Performance | Abertura de Conta PF,Vietnam,2021-02,-,-,-
Performance | Abertura de Conta PF,Vietnam,2021-03,-,-,-
Performance | Abertura de Conta PF,"Virgin Is., U.S.",2021-02,-,0,-
Performance | Abertura de Conta PF,Western Sahara,2021-02,-,0,-
Performance | Abertura de Conta PF,Yemen,2021-01,-,0,-
Performance | Abertura de Conta PF,Yemen,2021-02,-,0,-
Performance | Abertura de Conta PF,Yemen,2021-03,-,0,-
Performance | Abertura de Conta PF,Zambia,2021-01,-,0,-
Performance | Abertura de Conta PF,Zambia,2021-02,-,0,-
Performance | Abertura de Conta PF,Zambia,2021-03,-,0,-
Performance | Abertura de Conta PF,Zimbabwe (Rhodesia),2021-01,-,0,-
Performance | Abertura de Conta PF,Zimbabwe (Rhodesia),2021-02,-,-,-
Performance | Abertura de Conta PF,Zimbabwe (Rhodesia),2021-03,-,0,-
Performance | Acordo (Renegociacao),Angola,2021-01,-,0,-
Performance | Acordo (Renegociacao),Angola,2021-02,0,-,-
Performance | Acordo (Renegociacao),Angola,2021-03,-,0,-
Performance | Acordo (Renegociacao),Argentina,2021-01,-,-,-
Performance | Acordo (Renegociacao),Argentina,2021-02,104,-,129
Performance | Acordo (Renegociacao),Argentina,2021-03,-,-,-
Performance | Acordo (Renegociacao),Armenia,2021-01,-,0,-
Performance | Acordo (Renegociacao),Australia,2021-01,-,-,-
Performance | Acordo (Renegociacao),Australia,2021-02,-,-,-
Performance | Acordo (Renegociacao),Azerbaijan,2021-01,-,-,-
Performance | Acordo (Renegociacao),Azerbaijan,2021-02,-,-,-
Performance | Acordo (Renegociacao),Azerbaijan,2021-03,-,0,-
Performance | Acordo (Renegociacao),Bangladesh,2021-01,-,-,-
Performance | Acordo (Renegociacao),Bangladesh,2021-02,-,-,-
Performance | Acordo (Renegociacao),Bangladesh,2021-03,-,0,-
Performance | Acordo (Renegociacao),Belgium,2021-01,-,-,-
Performance | Acordo (Renegociacao),Bolivia,2021-01,-,-,-
Performance | Acordo (Renegociacao),Bolivia,2021-02,-,-,-
Performance | Acordo (Renegociacao),Bolivia,2021-03,-,-,-
Performance | Acordo (Renegociacao),Brazil,2021-01,4979243,380094,5106983
Performance | Acordo (Renegociacao),Brazil,2021-02,4304570,385438,4467494
Performance | Acordo (Renegociacao),Brazil,2021-03,872123,49425,898161
Performance | Acordo (Renegociacao),Bulgaria,2021-02,-,0,-
Performance | Acordo (Renegociacao),Canada,2021-01,-,-,-
Performance | Acordo (Renegociacao),Canada,2021-02,-,-,-
Performance | Acordo (Renegociacao),Canada,2021-03,-,-,-
Performance | Acordo (Renegociacao),Cape Verde Islands,2021-02,0,-,-
Performance | Acordo (Renegociacao),Chile,2021-01,-,-,-
Performance | Acordo (Renegociacao),Chile,2021-02,-,-,-
Performance | Acordo (Renegociacao),Chile,2021-03,-,-,-
Performance | Acordo (Renegociacao),"China, Peoples Rep.",2021-01,-,0,0
Performance | Acordo (Renegociacao),"China, Peoples Rep.",2021-02,0,-,-
Performance | Acordo (Renegociacao),Colombia,2021-01,-,-,-
Performance | Acordo (Renegociacao),Colombia,2021-02,-,-,-
Performance | Acordo (Renegociacao),Czech Republic,2021-01,-,0,-
Performance | Acordo (Renegociacao),Denmark,2021-02,-,-,-
Performance | Acordo (Renegociacao),Dominican Republic,2021-02,0,-,-
Performance | Acordo (Renegociacao),Ecuador,2021-01,0,-,-
Performance | Acordo (Renegociacao),Estonia,2021-02,0,-,-
Performance | Acordo (Renegociacao),Finland,2021-01,-,0,-
Performance | Acordo (Renegociacao),France,2021-01,-,-,-
Performance | Acordo (Renegociacao),France,2021-02,-,-,-
Performance | Acordo (Renegociacao),France,2021-03,-,0,-
Performance | Acordo (Renegociacao),French Guiana,2021-01,0,-,-
Performance | Acordo (Renegociacao),French Guiana,2021-02,0,-,-
Performance | Acordo (Renegociacao),Germany,2021-01,-,-,-
Performance | Acordo (Renegociacao),Germany,2021-02,-,-,-
Performance | Acordo (Renegociacao),Ghana,2021-02,-,-,-
Performance | Acordo (Renegociacao),Greece,2021-02,-,0,-
Performance | Acordo (Renegociacao),Hong Kong,2021-01,0,-,-
Performance | Acordo (Renegociacao),Hong Kong,2021-02,0,-,-
Performance | Acordo (Renegociacao),Hungary,2021-03,0,-,-
Performance | Acordo (Renegociacao),India,2021-01,-,-,-
Performance | Acordo (Renegociacao),India,2021-02,-,-,-
Performance | Acordo (Renegociacao),Indonesia,2021-01,-,-,-
Performance | Acordo (Renegociacao),Indonesia,2021-02,-,0,-
Performance | Acordo (Renegociacao),Ireland,2021-01,0,-,-
Performance | Acordo (Renegociacao),Ireland,2021-02,-,-,-
Performance | Acordo (Renegociacao),Ireland,2021-03,-,0,-
Performance | Acordo (Renegociacao),Israel,2021-01,-,-,-
Performance | Acordo (Renegociacao),Italy,2021-01,-,-,-
Performance | Acordo (Renegociacao),Italy,2021-02,-,-,-
Performance | Acordo (Renegociacao),Japan,2021-01,-,-,-
Performance | Acordo (Renegociacao),Japan,2021-02,-,-,-
Performance | Acordo (Renegociacao),Japan,2021-03,0,-,-
Performance | Acordo (Renegociacao),Kenya,2021-01,-,0,-
Performance | Acordo (Renegociacao),Kenya,2021-03,-,0,-
Performance | Acordo (Renegociacao),"Korea, Rep. of (South)",2021-02,-,0,-
Performance | Acordo (Renegociacao),Liechtenstein,2021-02,0,-,-
Performance | Acordo (Renegociacao),Luxembourg,2021-02,-,0,-
Performance | Acordo (Renegociacao),Luxembourg,2021-03,0,-,-
Performance | Acordo (Renegociacao),Mexico,2021-01,-,-,-
Performance | Acordo (Renegociacao),Mexico,2021-02,-,-,-
Performance | Acordo (Renegociacao),Mexico,2021-03,-,0,-
Performance | Acordo (Renegociacao),Morocco,2021-01,0,-,-
Performance | Acordo (Renegociacao),Mozambique,2021-02,0,-,-
Performance | Acordo (Renegociacao),Netherlands,2021-01,-,-,-
Performance | Acordo (Renegociacao),Netherlands,2021-02,-,-,-
Performance | Acordo (Renegociacao),Netherlands,2021-03,-,-,-
Performance | Acordo (Renegociacao),"Nigeria, Fed. Rep.",2021-02,0,-,-
Performance | Acordo (Renegociacao),Norway,2021-01,-,0,-
Performance | Acordo (Renegociacao),Norway,2021-02,0,-,-
Performance | Acordo (Renegociacao),Pakistan,2021-02,0,-,-
Performance | Acordo (Renegociacao),Panama,2021-02,-,-,-
Performance | Acordo (Renegociacao),Paraguay,2021-01,-,-,-
Performance | Acordo (Renegociacao),Paraguay,2021-02,-,-,-
Performance | Acordo (Renegociacao),Paraguay,2021-03,-,-,-
Performance | Acordo (Renegociacao),Peru,2021-01,-,-,-
Performance | Acordo (Renegociacao),Peru,2021-02,-,-,-
Performance | Acordo (Renegociacao),Peru,2021-03,-,0,-
Performance | Acordo (Renegociacao),Philippines,2021-01,-,-,-
Performance | Acordo (Renegociacao),Philippines,2021-02,0,-,-
Performance | Acordo (Renegociacao),Philippines,2021-03,0,-,-
Performance | Acordo (Renegociacao),Poland,2021-01,-,0,-
Performance | Acordo (Renegociacao),Poland,2021-02,-,0,-
Performance | Acordo (Renegociacao),Poland,2021-03,-,0,-
Performance | Acordo (Renegociacao),"Portugal, Madeira & Azores",2021-01,-,-,-
Performance | Acordo (Renegociacao),"Portugal, Madeira & Azores",2021-02,-,-,-
Performance | Acordo (Renegociacao),"Portugal, Madeira & Azores",2021-03,-,-,-
Performance | Acordo (Renegociacao),Qatar,2021-01,-,-,-
Performance | Acordo (Renegociacao),Qatar,2021-02,-,-,-
Performance | Acordo (Renegociacao),Qatar,2021-03,-,0,-
Performance | Acordo (Renegociacao),Russia,2021-01,-,-,-
Performance | Acordo (Renegociacao),Russia,2021-02,-,-,-
Performance | Acordo (Renegociacao),Saudi Arabia,2021-01,-,-,-
Performance | Acordo (Renegociacao),Saudi Arabia,2021-02,-,-,-
Performance | Acordo (Renegociacao),Saudi Arabia,2021-03,0,-,-
Performance | Acordo (Renegociacao),"Singapore, Rep. of",2021-01,0,-,-
Performance | Acordo (Renegociacao),"Singapore, Rep. of",2021-02,-,-,-
Performance | Acordo (Renegociacao),"Singapore, Rep. of",2021-03,0,-,-
Performance | Acordo (Renegociacao),Slovakia,2021-01,-,-,-
Performance | Acordo (Renegociacao),"South Africa, Rep. of",2021-02,0,-,-
Performance | Acordo (Renegociacao),"South Africa, Rep. of",2021-03,-,0,-
Performance | Acordo (Renegociacao),Southwest Africa/Namibia,2021-01,-,0,-
Performance | Acordo (Renegociacao),Southwest Africa/Namibia,2021-02,0,-,-
Performance | Acordo (Renegociacao),Spain,2021-01,-,-,-
Performance | Acordo (Renegociacao),Spain,2021-02,-,-,-
Performance | Acordo (Renegociacao),Spain,2021-03,-,0,-
Performance | Acordo (Renegociacao),"Suriname, Rep. of",2021-02,-,0,-
Performance | Acordo (Renegociacao),Sweden,2021-01,-,-,-
Performance | Acordo (Renegociacao),Sweden,2021-02,-,0,-
Performance | Acordo (Renegociacao),Sweden,2021-03,-,-,-
Performance | Acordo (Renegociacao),Switzerland,2021-01,-,-,-
Performance | Acordo (Renegociacao),Switzerland,2021-02,-,-,-
Performance | Acordo (Renegociacao),Switzerland,2021-03,-,0,-
Performance | Acordo (Renegociacao),Taiwan (Rep. of China),2021-01,-,0,-
Performance | Acordo (Renegociacao),Taiwan (Rep. of China),2021-02,-,0,-
Performance | Acordo (Renegociacao),Tanzania (Zanzibar),2021-01,-,0,-
Performance | Acordo (Renegociacao),Thailand,2021-01,-,0,-
Performance | Acordo (Renegociacao),Thailand,2021-02,0,-,-
Performance | Acordo (Renegociacao),Turkey,2021-01,0,-,-
Performance | Acordo (Renegociacao),Turkmenistan,2021-02,-,0,-
Performance | Acordo (Renegociacao),Uganda,2021-01,-,0,-
Performance | Acordo (Renegociacao),Uganda,2021-02,-,-,-
Performance | Acordo (Renegociacao),Ukraine,2021-01,-,0,-
Performance | Acordo (Renegociacao),Ukraine,2021-02,-,0,-
Performance | Acordo (Renegociacao),Ukraine,2021-03,-,0,-
Performance | Acordo (Renegociacao),United Arab Emirates,2021-01,-,-,-
Performance | Acordo (Renegociacao),United Arab Emirates,2021-02,-,-,-
Performance | Acordo (Renegociacao),United Arab Emirates,2021-03,-,0,-
Performance | Acordo (Renegociacao),United Kingdom,2021-01,-,-,-
Performance | Acordo (Renegociacao),United Kingdom,2021-02,-,-,-
Performance | Acordo (Renegociacao),United Kingdom,2021-03,-,-,-
Performance | Acordo (Renegociacao),United States,2021-01,538,294,933
Performance | Acordo (Renegociacao),United States,2021-02,682,287,1097
Performance | Acordo (Renegociacao),United States,2021-03,110,-,172
Performance | Acordo (Renegociacao),Uruguay,2021-01,-,-,-
Performance | Acordo (Renegociacao),Uruguay,2021-02,-,-,-
Performance | Acordo (Renegociacao),Uruguay,2021-03,-,-,-
Performance | Acordo (Renegociacao),Venezuela,2021-01,-,-,-
Performance | Acordo (Renegociacao),Venezuela,2021-02,-,-,-
Performance | Acordo (Renegociacao),Vietnam,2021-01,0,-,-
Performance | Acordo (Renegociacao),Vietnam,2021-03,0,-,-
Performance | Acordo (Renegociacao),Zimbabwe (Rhodesia),2021-02,-,0,-
Performance | Cartoes de Credito,Afghanistan,2021-01,-,0,-
Performance | Cartoes de Credito,Afghanistan,2021-02,-,-,-
Performance | Cartoes de Credito,Afghanistan,2021-03,-,0,-
Performance | Cartoes de Credito,Albania,2021-01,-,-,-
Performance | Cartoes de Credito,Albania,2021-02,-,-,-
Performance | Cartoes de Credito,Albania,2021-03,-,0,-
Performance | Cartoes de Credito,Algeria,2021-01,-,-,-
Performance | Cartoes de Credito,Algeria,2021-02,-,-,-
Performance | Cartoes de Credito,Algeria,2021-03,-,-,-
Performance | Cartoes de Credito,Andorra,2021-01,-,-,-
Performance | Cartoes de Credito,Andorra,2021-02,-,-,-
Performance | Cartoes de Credito,Andorra,2021-03,-,-,-
Performance | Cartoes de Credito,Angola,2021-01,-,-,-
Performance | Cartoes de Credito,Angola,2021-02,-,-,-
Performance | Cartoes de Credito,Angola,2021-03,-,-,-
Performance | Cartoes de Credito,Anguilla (BWI),2021-01,-,0,-
Performance | Cartoes de Credito,Antigua & Barbuda (BWI),2021-01,-,0,-
Performance | Cartoes de Credito,Antigua & Barbuda (BWI),2021-02,-,0,-
Performance | Cartoes de Credito,Argentina,2021-01,13071,472,13448
Performance | Cartoes de Credito,Argentina,2021-02,13249,475,13596
Performance | Cartoes de Credito,Argentina,2021-03,3329,-,3386
Performance | Cartoes de Credito,Armenia,2021-01,-,-,-
Performance | Cartoes de Credito,Armenia,2021-02,-,-,-
Performance | Cartoes de Credito,Armenia,2021-03,-,0,-
Performance | Cartoes de Credito,Aruba (Neth. Antilles),2021-01,-,-,-
Performance | Cartoes de Credito,Aruba (Neth. Antilles),2021-02,-,-,-
Performance | Cartoes de Credito,Australia,2021-01,797,-,806
Performance | Cartoes de Credito,Australia,2021-02,358,-,366
Performance | Cartoes de Credito,Australia,2021-03,-,-,-
Performance | Cartoes de Credito,Austria,2021-01,266,-,271
Performance | Cartoes de Credito,Austria,2021-02,-,-,-
Performance | Cartoes de Credito,Austria,2021-03,-,-,-
Performance | Cartoes de Credito,Azerbaijan,2021-01,-,-,-
Performance | Cartoes de Credito,Azerbaijan,2021-02,-,-,-
Performance | Cartoes de Credito,Azerbaijan,2021-03,-,-,-
Performance | Cartoes de Credito,Bahamas,2021-01,-,0,-
Performance | Cartoes de Credito,Bahamas,2021-02,-,0,-
Performance | Cartoes de Credito,Bahamas,2021-03,-,0,-
Performance | Cartoes de Credito,Bahrain,2021-01,-,0,-
Performance | Cartoes de Credito,Bahrain,2021-02,-,-,-
Performance | Cartoes de Credito,Bahrain,2021-03,-,0,-
Performance | Cartoes de Credito,Bangladesh,2021-01,-,-,-
Performance | Cartoes de Credito,Bangladesh,2021-02,-,-,-
Performance | Cartoes de Credito,Bangladesh,2021-03,-,-,-
Performance | Cartoes de Credito,Barbados (BWI),2021-01,-,0,-
Performance | Cartoes de Credito,Barbados (BWI),2021-02,-,0,-
Performance | Cartoes de Credito,Barbados (BWI),2021-03,-,-,-
Performance | Cartoes de Credito,Belarus,2021-01,-,-,-
Performance | Cartoes de Credito,Belarus,2021-02,-,-,-
Performance | Cartoes de Credito,Belarus,2021-03,-,0,-
Performance | Cartoes de Credito,Belgium,2021-01,604,-,626
Performance | Cartoes de Credito,Belgium,2021-02,101,-,131
Performance | Cartoes de Credito,Belgium,2021-03,148,-,151
Performance | Cartoes de Credito,Belize (Br. Honduras),2021-01,-,-,-
Performance | Cartoes de Credito,Belize (Br. Honduras),2021-02,-,-,-
Performance | Cartoes de Credito,Belize (Br. Honduras),2021-03,-,0,-
Performance | Cartoes de Credito,Benin (Dahomey),2021-01,-,0,-
Performance | Cartoes de Credito,Benin (Dahomey),2021-02,-,0,-
Performance | Cartoes de Credito,Benin (Dahomey),2021-03,-,0,-
Performance | Cartoes de Credito,Bermuda,2021-01,-,0,-
Performance | Cartoes de Credito,Bermuda,2021-02,-,0,-
Performance | Cartoes de Credito,Bermuda,2021-03,-,0,-
Performance | Cartoes de Credito,Bhutan,2021-02,-,0,-
Performance | Cartoes de Credito,Bolivia,2021-01,-,-,-
Performance | Cartoes de Credito,Bolivia,2021-02,-,-,-
Performance | Cartoes de Credito,Bolivia,2021-03,-,-,-
Performance | Cartoes de Credito,Bosnia-Herzegovina,2021-01,-,-,-
Performance | Cartoes de Credito,Bosnia-Herzegovina,2021-02,-,-,-
Performance | Cartoes de Credito,Bosnia-Herzegovina,2021-03,-,0,-
Performance | Cartoes de Credito,Botswana,2021-01,-,0,-
Performance | Cartoes de Credito,Botswana,2021-02,-,0,-
Performance | Cartoes de Credito,Botswana,2021-03,-,0,-
Performance | Cartoes de Credito,Brazil,2021-01,73650192,7476948,74341048
Performance | Cartoes de Credito,Brazil,2021-02,64058316,6215611,64829332
Performance | Cartoes de Credito,Brazil,2021-03,35539276,1219294,35812152
Performance | Cartoes de Credito,British Virgin Islands,2021-01,-,0,-
Performance | Cartoes de Credito,British Virgin Islands,2021-02,-,0,-
Performance | Cartoes de Credito,British Virgin Islands,2021-03,-,0,-
Performance | Cartoes de Credito,Brunei Darussalam,2021-01,-,0,-
Performance | Cartoes de Credito,Brunei Darussalam,2021-02,-,0,-
Performance | Cartoes de Credito,Bulgaria,2021-01,104,-,116
Performance | Cartoes de Credito,Bulgaria,2021-02,-,-,-
Performance | Cartoes de Credito,Bulgaria,2021-03,-,-,-
Performance | Cartoes de Credito,Burkina Faso,2021-01,-,-,-
Performance | Cartoes de Credito,Burkina Faso,2021-02,-,-,-
Performance | Cartoes de Credito,Burundi,2021-01,-,0,-
Performance | Cartoes de Credito,CONGO DEMOCRATIC REP,2021-01,-,0,-
Performance | Cartoes de Credito,CONGO DEMOCRATIC REP,2021-02,-,-,-
Performance | Cartoes de Credito,CONGO DEMOCRATIC REP,2021-03,-,0,-
Performance | Cartoes de Credito,Cambodia (Kampuchea),2021-01,-,-,-
Performance | Cartoes de Credito,Cambodia (Kampuchea),2021-02,-,-,-
Performance | Cartoes de Credito,Cambodia (Kampuchea),2021-03,-,0,-
Performance | Cartoes de Credito,Cameroon,2021-01,-,0,-
Performance | Cartoes de Credito,Cameroon,2021-02,-,-,-
Performance | Cartoes de Credito,Cameroon,2021-03,-,0,-
Performance | Cartoes de Credito,Canada,2021-01,3541,-,3626
Performance | Cartoes de Credito,Canada,2021-02,2945,-,3012
Performance | Cartoes de Credito,Canada,2021-03,891,-,896
Performance | Cartoes de Credito,Cape Verde Islands,2021-01,-,-,-
Performance | Cartoes de Credito,Cape Verde Islands,2021-02,-,-,-
