Mês|Famílias Endividadas (%)|Famílias Endividadas (%)|Famílias Endividadas (%)|Famílias Endividadas (%)|Famílias com Contas em Atraso (%)|Famílias com Contas em Atraso (%)|Famílias com Contas em Atraso (%)|Famílias com Contas em Atraso (%)|Famílias que Não Terão Condições de Pagar (%)|Famílias que Não Terão Condições de Pagar (%)|Famílias que Não Terão Condições de Pagar (%)
Unnamed: 0_level_1|Total|Até 10 SM|+ de 10 SM|+ de 10 SM|Total|Até 10 SM|+ de 10 SM|+ de 10 SM|Total|Até 10 SM|+ de 10 SM
2012-03-01 00:00:00|0.5216390423572744|0.5513626834381551|0.3068181818181818||0.1850828729281768|0.20440251572327042|0.045454545454545456||0.04788213627992633|0.05398322851153039|0.0037878787878787876
2012-04-01 00:00:00|0.5059360730593607|0.5303580695381422|0.3269961977186312||0.2182648401826484|0.23871302542812664|0.06844106463878327||0.039269406392694065|0.043072132848988066|0.01140684410646388
2012-05-01 00:00:00|0.5323905109489051|0.5494778717056191|0.3425414364640884||0.21532846715328466|0.22824465440079564|0.07182320441988951||0.053832116788321165|0.05668821481849826|0.022099447513812157
2012-06-01 00:00:00|0.48695652173913045|0.5051387461459405|0.3389121338912134||0.19816933638443937|0.21377183967112026|0.0711297071129707||0.048054919908466824|0.05138746145940391|0.02092050209205021
2012-07-01 00:00:00|0.5091937765205092|0.5347334410339257|0.32954545454545453||0.17963224893917965|0.19601507808292945|0.06439393939393939||0.06506364922206508|0.07215939687668282|0.01515151515151515
2012-08-01 00:00:00|0.5353291374133112|0.5829457364341085|0.39743589743589747||0.15213425944094996|0.19689922480620153|0.05128205128205129||0.04953494038182154|0.06925064599483204|0.012820512820512822
2012-09-01 00:00:00|0.5149619258293108|0.5678148546824542|0.3619047619047619||0.12768347336850364|0.15500538213132398|0.06349206349206349||0.0490482956227519|0.06404736275565123|0.019047619047619046
2012-10-01 00:00:00|0.48922559369892465|0.543859649122807|0.33101045296167253||0.11838379009249375|0.16321105794790006|0.024390243902439025||0.04303674332322228|0.07177033492822966|0.003484320557491289
2012-11-01 00:00:00|0.473871243910207|0.5345976422347514|0.29801324503311255||0.1459032755984295|0.1886212198872373|0.05298013245033112||0.042976435857889565|0.06253203485392106|0.009933774834437085
2012-12-01 00:00:00|0.46262705539152393|0.4989473684210526|0.3574468085106383||0.15794839614763775|0.17789473684210524|0.10638297872340426||0.05812973731031547|0.06842105263157894|0.03404255319148936
2013-01-01 00:00:00|0.4883215981856807|0.5284210526315789|0.3721973094170403||0.15310169708897275|0.19210526315789472|0.06278026905829595||0.055190515152356644|0.07421052631578948|0.017937219730941704
2013-02-01 00:00:00|0.509145825676718|0.5510309278350516|0.38785046728971967||0.1756556497358934|0.21907216494845363|0.07476635514018692||0.04506598673237027|0.056701030927835065|0.01869158878504673
2013-03-01 00:00:00|0.520118157889831|0.536482939632546|0.4727272727272727||0.13662015906647917|0.16535433070866146|0.06181818181818182||0.03849031648076234|0.04251968503937009|0.02181818181818182
2013-04-01 00:00:00|0.5705099320960175|0.5962732919254659|0.4959016393442623||0.1652442493667171|0.203416149068323|0.06967213114754099||0.051855374404376604|0.06521739130434784|0.020491803278688527
2013-05-01 00:00:00|0.570555780950579|0.6119631901840491|0.45064377682403434||0.16434845603332396|0.200920245398773|0.07725321888412018||0.05662343070718233|0.07770961145194273|0.017167381974248927
2013-06-01 00:00:00|0.5353671415301664|0.584349593495935|0.3935185185185185||0.14559772017128028|0.17581300813008127|0.07407407407407407||0.051882593629314126|0.06910569105691056|0.018518518518518517
2013-07-01 00:00:00|0.5696609505535054|0.592436974789916|0.5037037037037038||0.18672587555110148|0.23266806722689076|0.07037037037037037||0.05359239454820846|0.085609243697479|0.0037037037037037047
2013-08-01 00:00:00|0.5264532017539012|0.5633579725448785|0.4195804195804196||0.17357141655116062|0.22069693769799367|0.06293706293706293||0.068563151676688|0.08764519535374868|0.02447552447552447
2013-09-01 00:00:00|0.5256569572590509|0.5762886597938145|0.3790322580645161||0.13899721642134563|0.17113402061855673|0.06451612903225806||0.05352437053498744|0.06649484536082474|0.024193548387096777
2013-10-01 00:00:00|0.5435329401012303|0.5851282051282052|0.42307692307692313||0.18679646715870937|0.22358974358974362|0.0982905982905983||0.06186954971168164|0.07948717948717948|0.025641025641025644
2013-11-01 00:00:00|0.5205042505115762|0.5766423357664234|0.35793357933579334||0.14775471740992518|0.1996871741397289|0.03690036900369004||0.044577168778137194|0.06725755995828989|0.007380073800738008
2013-12-01 00:00:00|0.5376614041654448|0.5758218451749735|0.42715231788079466||0.168325259052917|0.19936373276776245|0.09271523178807946||0.054423144604969456|0.07688229056203606|0.013245033112582781
2014-01-01 00:00:00|0.547241202520478|0.5738724727838258|0.47011952191235057||0.14783237055409904|0.17833074131674442|0.07171314741035857||0.046573498765960286|0.06531881804043545|0.011952191235059762
2014-02-01 00:00:00|0.508719792937266|0.5543534260690366|0.37656903765690375||0.14436794213233764|0.1818650180319423|0.058577405857740586||0.035263878565166086|0.05976300875837197|0.0
2014-03-01 00:00:00|0.4842038066767307|0.550383631713555|0.2925531914893617||0.14561039345152682|0.1846547314578005|0.05851063829787234||0.05086909621296838|0.07519181585677749|0.010638297872340427
2014-04-01 00:00:00|0.5110538155222444|0.5588985211626721|0.3725||0.1483463149783619|0.1858745537990821|0.0625||0.050281425395213436|0.0693523712391637|0.015
2014-05-01 00:00:00|0.5117201474451405|0.5510413988171766|0.3978494623655914||0.14519128015457383|0.17948058626896374|0.06451612903225806||0.04797416216429768|0.06325533556184108|0.017204301075268817
2014-06-01 00:00:00|0.49561541545572135|0.5370082815734989|0.3757455268389662||0.1361281195928324|0.1689958592132505|0.05964214711729622||0.04363301659482893|0.06314699792960662|0.009940357852882704
2014-07-01 00:00:00|0.5007090467692425|0.5486200670621615|0.36196319018404904||0.13484807022738643|0.16559195254062423|0.06339468302658485||0.04939356759353807|0.06499871034304876|0.018404907975460117
2014-08-01 00:00:00|0.494499375306975|0.545643153526971|0.3463917525773196||0.13016824051217282|0.16182572614107885|0.0577319587628866||0.0521063808077262|0.061203319502074686|0.02680412371134021
2014-09-01 00:00:00|0.4784030577612712|0.5223144784639335|0.35123966942148765||0.1171617987109352|0.1455630513751946|0.05165289256198348||0.040942549761440704|0.050337311883757126|0.018595041322314054
2014-10-01 00:00:00|0.45291441290273093|0.49765380604796666|0.32335329341317365||0.10718793153425026|0.13086548488008343|0.05189620758483034||0.034336084642288364|0.042492179353493226|0.015968063872255488
2014-11-01 00:00:00|0.4380731455994503|0.4703433922996878|0.34462151394422313||0.10521279294841598|0.13319458896982309|0.0398406374501992||0.03470432050644709|0.04760665972944848|0.0099601593625498
2014-12-01 00:00:00|0.4310756498874928|0.4541200935794125|0.3643410852713178||0.10869122928085892|0.13569014816740319|0.04263565891472868||0.036956105960837225|0.05354821939173382|0.007751937984496123
2015-01-01 00:00:00|0.3925774603843214|0.4202294056308654|0.3125||0.10937305073973169|0.13503649635036494|0.04838709677419355||0.047481642027541474|0.05943691345151198|0.020161290322580645
2015-02-01 00:00:00|0.38879034170294324|0.4099250452313259|0.3275862068965517||0.10821325613900527|0.13207547169811318|0.049568965517241374||0.04549938531486315|0.05686223830447142|0.019396551724137928
2015-03-01 00:00:00|0.4234631426966055|0.4378698224852071|0.3817427385892116||0.10708948755059713|0.127604836634937|0.05394190871369294||0.0367697433894363|0.04708001029071264|0.014522821576763482
2015-04-01 00:00:00|0.4893986260220252|0.5080269290523045|0.4354527938342967||0.12958903205625624|0.15302951838425688|0.06936416184971098||0.043576282998395166|0.05308130502330399|0.02119460500963391
2015-05-01 00:00:00|0.5505788194930568|0.5845033801352054|0.4523364485981308||0.15509725569112012|0.1856474258970359|0.08037383177570093||0.05473829400711034|0.0657826313052522|0.028037383177570086
2015-06-01 00:00:00|0.5398802970294476|0.5829211142931527|0.4152380952380953||0.15167184688332067|0.1861494402499349|0.07047619047619048||0.06135221520067231|0.07524082270242123|0.028571428571428574
2015-07-01 00:00:00|0.5333633700629344|0.5698309492847855|0.4277566539923955||0.14534580254735704|0.1817945383615085|0.05893536121673004||0.055841583383579384|0.07776332899869963|0.015209125475285173
2015-08-01 00:00:00|0.5482969187125999|0.5857215967246674|0.439918533604888||0.15261199996871108|0.1921699078812692|0.05906313645621181||0.05765818502738296|0.08623336745138178|0.010183299389002037
2015-09-01 00:00:00|0.5468036923962261|0.5970836531082118|0.40119760479041916||0.1687941712103428|0.2182143770785367|0.05788423153692615||0.06936347159336323|0.09465336403172168|0.019960079840319365
2015-10-01 00:00:00|0.5243142287558077|0.5745771399282419|0.37875751503006017||0.1802788043723362|0.2321886212198872|0.06412825651302606||0.0714052828147603|0.09866735007688363|0.020040080160320644
2015-11-01 00:00:00|0.49280695619701775|0.5321171634121273|0.37896825396825395||0.17139467206315426|0.20760534429599176|0.08531746031746032||0.06841301225550282|0.0948098663926002|0.019841269841269844
2015-12-01 00:00:00|0.49989572325411846|0.5321290322580645|0.4065510597302505||0.17173125418268775|0.19716129032258067|0.10789980732177266||0.07269208746567134|0.0830967741935484|0.046242774566474
2016-01-01 00:00:00|0.5177722844872447|0.560796645702306|0.3931777378815081||0.17163455791648244|0.20676100628930816|0.08797127468581689||0.0721698842503713|0.08490566037735849|0.03949730700179534
2016-02-01 00:00:00|0.5112684161892558|0.5518528392428685|0.3937397034596375||0.1710439348729708|0.21807517995201278|0.06260296540362437||0.0645339233583037|0.08691015729138896|0.01976935749588138
2016-03-01 00:00:00|0.5161632172622919|0.5418210693488619|0.4418604651162791||0.18403941615249841|0.22683959767072528|0.07807308970099668||0.06652351729903432|0.08364213869772368|0.026578073089700994
2016-04-01 00:00:00|0.5114699429355569|0.544147843942505|0.41683778234086244||0.18278515331108267|0.22458932238193013|0.08213552361396305||0.06407456493660146|0.0826488706365503|0.024640657084188916
2016-05-01 00:00:00|0.5014826710935036|0.5376370887337986|0.3967828418230563||0.18788654831407692|0.22457627118644066|0.09919571045576407||0.07125978091278955|0.08524426719840478|0.03753351206434317
2016-06-01 00:00:00|0.48959404392668116|0.5162401574803149|0.4124293785310734||0.17581523849316436|0.203001968503937|0.10734463276836156||0.07214692953656558|0.08070866141732284|0.04802259887005649
2016-07-01 00:00:00|0.4924881903290492|0.5183542744518355|0.41758241758241754||0.17338456925378684|0.20546932742054694|0.0934065934065934||0.07340247156818457|0.08154717910815472|0.0467032967032967
2016-08-01 00:00:00|0.5147426556637036|0.5494091023384461|0.41435185185185186||0.1992079808894185|0.24365099321096303|0.09259259259259259||0.08542764937403768|0.09429218003520243|0.05092592592592593
2016-09-01 00:00:00|0.5167187641548425|0.5578657314629258|0.3975609756097561||0.19872774994175824|0.25200400801603207|0.07560975609756097||0.08212561165792764|0.09519038076152306|0.03902439024390244
2016-10-01 00:00:00|0.518535042992133|0.5503389404971127|0.42643391521197005||0.1875084401563221|0.23550087873462214|0.07231920199501246||0.07724688627365042|0.09967361285463217|0.02743142144638404
2016-11-01 00:00:00|0.5272369782341261|0.5626591951095261|0.4246575342465753||0.18480058665407614|0.227712684666327|0.0821917808219178||0.0761972577837254|0.10010188487009676|0.027397260273972605
2016-12-01 00:00:00|0.5187604582318882|0.5637292464878672|0.3885350318471338||0.1816657893916064|0.22835249042145592|0.07430997876857749||0.06616208871892053|0.08710089399744572|0.02335456475583864
2017-01-01 00:00:00|0.4921187546130171|0.5398003583312004|0.35403726708074534||0.16946313156714082|0.2162784745328897|0.06418219461697722||0.07373103144792842|0.08804709495776812|0.03312629399585921
2017-02-01 00:00:00|0.484989625313198|0.528403275332651|0.3592677345537757||0.16454756234465184|0.21212896622313202|0.05720823798627001||0.08368681962837428|0.09825997952917094|0.03661327231121281
2017-03-01 00:00:00|0.5022764188916026|0.5458515283842794|0.3760869565217391||0.17518098634755505|0.23323914718725916|0.04565217391304348||0.08721707584754765|0.1101977909067557|0.026086956521739132
2017-04-01 00:00:00|0.5291461425574362|0.5790015440041174|0.3847695390781563||0.1865852344781432|0.24446731857951623|0.058116232464929855||0.08230230808063836|0.110138960370561|0.024048096192384766
2017-05-01 00:00:00|0.5242345709266965|0.5711361310133061|0.388412017167382||0.19239967796181598|0.24385875127942686|0.07510729613733906||0.0808005110366352|0.11131013306038896|0.023605150214592276
2017-06-01 00:00:00|0.4971764084681426|0.5498986828774063|0.34449760765550236||0.18989848859472916|0.24696048632218845|0.06459330143540669||0.08246899783604922|0.10638297872340426|0.02870813397129186
2017-07-01 00:00:00|0.5058019472252395|0.5573645382854235|0.3564814814814815||0.18070783776744667|0.2403968455863648|0.05092592592592594||0.07805867023636162|0.09819384380564741|0.02546296296296297
2017-08-01 00:00:00|0.5340503389139653|0.581377353623936|0.3969957081545064||0.19469178869240858|0.24606654629868457|0.07725321888412016||0.0948585869598176|0.10936290946608201|0.04721030042918455
2017-09-01 00:00:00|0.5437625134681842|0.5826488706365504|0.4311512415349887||0.20321026007737703|0.24974332648870637|0.09255079006772007||0.09467779009834681|0.10395277207392196|0.05643340857787809
2017-10-01 00:00:00|0.5445855185991428|0.5760427263479145|0.4534883720930233||0.19630349597990476|0.24364191251271616|0.08139534883720931||0.07552816839515696|0.09486266531027467|0.03023255813953489
2017-11-01 00:00:00|0.5674515442636624|0.6019343344362433|0.4675925925925926||0.20395918723532316|0.2529905828455078|0.08564814814814815||0.07714088297909193|0.10511580554848561|0.02314814814814815
2017-12-01 00:00:00|0.5632368966450835|0.5993914807302232|0.4585365853658537||0.1970990534981226|0.2502535496957404|0.07073170731707318||0.0744819732905496|0.10040567951318459|0.02195121951219512
2018-01-01 00:00:00|0.5332707109275148|0.5740787801778907|0.41509433962264153||0.17756710302785786|0.23125794155019058|0.054245283018867926||0.0704854688665282|0.09224904701397713|0.02122641509433962
2018-02-01 00:00:00|0.5363613716424539|0.5790277424280987|0.41280353200883||0.18327916261562957|0.23517434461695086|0.06401766004415012||0.07726321810228393|0.09977093407991854|0.026490066225165566
2018-03-01 00:00:00|0.5461987047562402|0.5928553331644287|0.4110854503464203||0.19298303803206046|0.24499619964530023|0.07390300230946882||0.08365980121554828|0.10058272105396505|0.03695150115473441
2018-04-01 00:00:00|0.5351200742929956|0.587757175514351|0.38268792710706145||0.19371874219569693|0.24638049276098553|0.07517084282460136||0.09122947257939484|0.11226822453644907|0.038724373576309784
2018-05-01 00:00:00|0.5109558894042074|0.5633443793015549|0.3592436974789916||0.19279103810848144|0.24955391282182002|0.06722689075630252||0.09036564519739759|0.12235534030079019|0.0273109243697479
2018-06-01 00:00:00|0.4941830489913268|0.5421348314606742|0.3553191489361702||0.19234450959155142|0.2446373850868233|0.07446808510638299||0.08139960547554997|0.11031664964249235|0.025531914893617023
2018-07-01 00:00:00|0.512019660719146|0.5484687420906099|0.40646651270207856||0.19583922904096462|0.2477853707922045|0.07390300230946883||0.08487055113790679|0.11237661351556566|0.027713625866050813
2018-08-01 00:00:00|0.5357533809049051|0.5692893401015229|0.43863636363636366||0.20425775840266666|0.2573604060913706|0.07727272727272727||0.09634964319265255|0.12411167512690359|0.03409090909090909
2018-09-01 00:00:00|0.5445198857800109|0.5824742268041238|0.43460764587525147||0.20577427117325603|0.2551546391752577|0.0885311871227364||0.09782419456258715|0.1211340206185567|0.04225352112676056
2018-10-01 00:00:00|0.5474765606954941|0.5840143003064351|0.44166666666666665||0.2007183409453607|0.25|0.08333333333333334||0.0950473623274721|0.12257405515832484|0.035416666666666666
2018-11-01 00:00:00|0.5154958698779191|0.5532672260361048|0.406113537117904||0.18460784197868982|0.23162979913551998|0.07423580786026202||0.0874830758821252|0.11238240528858379|0.03275109170305677
2018-12-01 00:00:00|0.4866379307946648|0.5228205128205128|0.3818565400843882||0.17510564313812704|0.21717948717948715|0.0759493670886076||0.08307691160700635|0.09487179487179487|0.04430379746835444
2019-01-01 00:00:00|0.4987585078246488|0.529757343550447|0.40898876404494383||0.18689394824803093|0.22886334610472542|0.0853932584269663|0.08241659793985423|0.08241659793985423|0.0983397190293742|0.040449438202247195
2019-02-01 00:00:00|0.5356515839953508|0.5638027452974073|0.4541284403669725||0.19766657568092755|0.24351804778851044|0.08486238532110092||0.0853188981903616|0.11413319776309101|0.027522935779816515
2019-03-01 00:00:00|0.5505326858578837|0.5867411734823469|0.44567627494456763||0.20085070745507366|0.24866649733299462|0.08647450110864745||0.0873848402615519|0.1191262382524765|0.026607538802660754
2019-04-01 00:00:00|0.5517667000395532|0.5889198077409562|0.4441747572815534||0.20333312442746157|0.2519605363015431|0.08737864077669903||0.08796027798989232|0.1176321780925879|0.029126213592233014
2019-05-01 00:00:00|0.5652672030685926|0.5938139059304703|0.48259860788863107||0.20495466733507656|0.2561349693251534|0.07888631090487239||0.08825677648473036|0.11196319018404907|0.03248259860788864
2019-06-01 00:00:00|0.5574644721105737|0.5881895881895882|0.4684873949579832||0.19459720477857845|0.2488992488992489|0.06302521008403361||0.08457053768710009|0.10541310541310542|0.02941176470588235
2019-07-01 00:00:00|0.5569467761339029|0.5963870967741935|0.44273127753303965||0.20174565139079273|0.2629677419354839|0.05947136563876652||0.08525657168806003|0.1158709677419355|0.022026431718061675
2019-08-01 00:00:00|0.5801098139636742|0.6156209987195903|0.4772727272727273||0.21103766443230026|0.26991037131882206|0.07045454545454546|0.08753502546982016|0.08753502546982016|0.11754161331626121|0.025
2019-09-01 00:00:00|0.5993537044898195|0.6304347826086957|0.5093457943925234||0.2183557144334584|0.27603640040444893|0.07710280373831775|0.08972950577947293|0.08972950577947293|0.12082912032355915|0.02570093457943925
2019-10-01 00:00:00|0.5980957983960568|0.6227560050568901|0.5266821345707656||0.2279940583052455|0.27863463969658664|0.09976798143851508|0.09335544060809534|0.09335544060809534|0.12439949431099877|0.03016241299303944
2019-11-01 00:00:00|0.6051597045549821|0.6213642213642214|0.5582329317269077||0.21893958867441018|0.2707850707850708|0.08232931726907632||0.09160959397752005|0.12277992277992279|0.026104417670682736
2019-12-01 00:00:00|0.6236102799368022|0.6493241520020403|0.5491452991452992||0.22179496743238025|0.28538638102524866|0.061965811965811975||0.09300254961597004|0.12700841622035197|0.02136752136752137
2020-01-01 00:00:00|0.5994822192611369|0.6301439030547842|0.510688836104513||0.20088264069814135|0.2597828831103257|0.05700712589073633||0.08565207493339531|0.11537490532693766|0.021377672209026123
2020-02-01 00:00:00|0.6004960218286665|0.6298272357723577|0.5155555555555555||0.19715054950275848|0.2538109756097561|0.057777777777777775||0.08080955827438782|0.11636178861788615|0.015555555555555553
2020-03-01 00:00:00|0.638074898924368|0.6664949781097089|0.5557729941291585||0.21756242851490137|0.27736286376513003|0.0684931506849315||0.08917558768008348|0.12284316250321917|0.021526418786692758
2020-04-01 00:00:00|0.6372661267523068|0.6610696517412935|0.5683333333333334||0.21589415117647281|0.2751865671641791|0.065||0.08898015336810222|0.11847014925373135|0.023333333333333338
2020-05-01 00:00:00|0.6054398324644956|0.6250467289719626|0.5486600846262342||0.18674923080667474|0.23551401869158875|0.06064880112834979||0.08353681724912687|0.10579439252336445|0.02679830747531735
2020-06-01 00:00:00|0.5769893066096146|0.5892917655032193|0.5413625304136253||0.15606027730148062|0.19247712639783127|0.058394160583941604||0.07559698584070441|0.09081667231446967|0.03041362530413625
2020-07-01 00:00:00|0.556018342196135|0.5770845830833833|0.4950124688279302||0.15867699220352105|0.19646070785842829|0.06234413965087282||0.0735719045369612|0.08998200359928013|0.029925187032418952
2020-08-01 00:00:00|0.5639461510362476|0.6014760147601477|0.45526315789473687||0.17153162570646713|0.21430598921373828|0.06973684210526317||0.07599137526512234|0.09281862049389725|0.03289473684210527
2020-09-01 00:00:00|0.5850856899802346|0.6181211784324625|0.4894179894179894||0.1811855937230249|0.2229016120066704|0.07936507936507937||0.08108538559626705|0.09699833240689273|0.038359788359788365
2020-10-01 00:00:00|0.5732068436572024|0.6014750068287353|0.4913448735019974||0.18203267390321637|0.22207047254848403|0.08255659121171773||0.08459938714367991|0.1029773285987435|0.03861517976031958
2020-11-01 00:00:00|0.5612331226909788|0.5914650720304431|0.47368421052631576||0.18513535174968188|0.22560478390867084|0.08552631578947369||0.08473328826643473|0.10655069312313127|0.03552631578947369
2020-12-01 00:00:00|0.576928338036262|0.576928338036262|0.6086838534599728|0.4849673202614379|0.189480773546967|0.22985074626865667|0.09019607843137255||0.08571242765250181|0.10881953867028492|0.03529411764705882
2021-01-01 00:00:00|0.5874135483445639|0.6200814111261872|0.49281045751633984||0.18732774873798774|0.2274084124830393|0.08888888888888889||0.08497363793563263|0.10990502035278153|0.032679738562091505
2021-02-01 00:00:00|0.5915146953727146|0.615235457063712|0.5228215767634855|0.4849673202614379|0.18152965982203007|0.21578947368421053|0.09405255878284924||0.08277908855786141|0.10498614958448754|0.034578146611341634
|||||||||||
Fonte: FecomercioSP|||||||||||
|||||||||||
|||||||||||
|||||||||||
